Time, x, y, z,,,,,,
47.55361492,5.631134,-8.467133,0.88124084,,,,,,
47.55801708,4.8955994,-8.083893,-0.9849701,,,,,,
47.56278688,3.3745422,-7.87204,-2.2941742,,,,,,
47.56744797,2.0082092,-7.7363586,-1.984726,,,,,,
47.5719989,1.1227112,-7.4530945,-2.4512787,,,,,,
47.57610805,0.44430542,-7.050812,-1.9894867,,,,,,
47.58067591,0.039642334,-6.405731,-1.3539276,,,,,,
47.58501393,0.28720093,-5.75589,-1.2658539,,,,,,
47.58949286,0.41098022,-5.0679626,0.45277405,,,,,,
47.59412486,0.35385132,-3.9230042,0.81459045,,,,,,
47.59847791,-0.4935608,-3.7539978,2.4546661,,,,,,
47.60285003,-0.4935608,-3.7539978,2.4546661,,,,,,
47.60719401,-0.7339783,-3.3350525,2.4308624,,,,,,
47.61153705,-0.8291931,-2.9589539,2.3118439,,,,,,
47.61567504,-0.92678833,-2.6566467,2.280899,,,,,,
47.62035186,-1.1910095,-2.5162048,2.3737335,,,,,,
47.62623102,-1.5456848,-2.5471497,2.4641876,,,,,,
47.63086993,-1.8360901,-2.6733093,2.659378,,,,,,
47.63516886,-2.1788635,-2.818512,2.614151,,,,,,
47.63950688,-2.5573425,-2.9803772,2.8855133,,,,,,
47.64434702,-2.9096375,-3.2541199,3.1997223,,,,,,
47.65018208,-3.195282,-3.5207214,3.5044098,,,,,,
47.65673286,-3.5785217,-3.6706848,3.7781525,,,,,,
47.66198189,-3.8546448,-3.7778015,3.7852936,,,,,,
47.81250102,-5.1352844,-4.3181458,2.7760162,,,,,,
47.82203991,-0.022247314,-13.639679,-11.894211,,,,,,
47.83187992,-1.1529236,-12.320953,-10.261276,,,,,,
47.83808786,-1.8694153,-11.473541,-9.620956,,,,,,
47.84296901,-3.1905212,-9.593048,-9.1306,,,,,,
47.84983904,-3.5975647,-8.7742,-8.775925,,,,,,
47.8621629,-3.4595032,-5.846344,-8.23558,,,,,,
47.871898,-3.5237732,-5.063202,-8.321274,,,,,,
47.87836511,-5.8541565,-6.065338,-6.6978607,,,,,,
47.88825614,-10.786285,-11.7829895,-4.486496,,,,,,
47.89431197,-11.731293,-18.45993,2.0190582,,,,,,
47.90239317,-10.245941,-19.35971,3.12117,,,,,,
47.91084105,-5.708954,-17.476837,3.4020538,,,,,,
47.91743905,-3.5047302,-15.277374,3.7210236,,,,,,
47.92279012,-1.9860535,-13.19693,3.9066925,,,,,,
47.93003208,-1.302887,-11.20694,4.056656,,,,,,
47.93551714,1.7749329,-7.2864685,1.0145416,,,,,,
47.94127018,3.1817322,-5.667816,-0.38511658,,,,,,
47.94742209,3.4411926,-4.634735,-0.82310486,,,,,,
47.95341713,3.065094,-4.2324524,-0.15898132,,,,,,
47.96009714,0.22293091,-4.832306,3.0688019,,,,,,
47.96531016,-1.3981018,-5.5416565,3.5924835,,,,,,
47.97053701,-2.4169006,-6.14151,3.3473053,,,,,,
47.975828,-3.0691223,-6.931793,3.3020782,,,,,,
47.98102004,-3.4095154,-8.014862,3.8828888,,,,,,
47.98648507,-3.2952576,-9.166962,5.7919464,,,,,,
47.99171907,-1.874176,-10.357147,7.7557526,,,,,,
47.99791319,-0.24838257,-11.668732,8.158035,,,,,,
48.00396616,1.3678894,-14.1586,5.5158234,,,,,,
48.01144797,1.7106628,-14.73941,3.1544952,,,,,,
48.01758916,2.0105896,-14.717987,-0.16374207,,,,,,
48.02222402,3.1412659,-12.351898,-6.4907684,,,,,,
48.02723605,2.7008972,-11.059357,-7.9142303,,,,,,
48.03296215,1.9034729,-10.385712,-7.8904266,,,,,,
48.03985602,1.108429,-10.042938,-6.6145477,,,,,,
48.045456,0.62997437,-9.745392,-4.453171,,,,,,
48.05075199,0.64901733,-9.509735,-1.9490204,,,,,,
48.05653698,0.8513489,-8.938446,0.54322815,,,,,,
48.06386215,0.13009644,-8.2743225,3.1616364,,,,,,
48.07035119,-0.46261597,-8.221954,2.7022247,,,,,,
48.07629401,-0.90774536,-8.036285,2.557022,,,,,,
48.08162314,-1.4385681,-7.848236,2.1237946,,,,,,
48.08633215,-2.483551,-7.8815613,1.0383453,,,,,,
48.09178502,-2.907257,-8.1315,0.08381653,,,,,,
48.09932405,-3.3071594,-8.331451,-0.86357117,,,,,,
48.104338,-3.7356262,-8.283844,-1.4372406,,,,,,
48.10910518,-3.8165588,-8.205292,-1.8895111,,,,,,
48.11364419,-3.868927,-7.9672546,-2.2108612,,,,,,
48.1185661,-3.6166077,-7.8196716,-2.1537323,,,,,,
48.1235171,-3.3523865,-7.8315735,-2.0989838,,,,,,
48.13125808,-2.8215637,-8.091034,-1.2158661,,,,,,
48.13728005,-3.1667175,-8.095795,-0.80644226,,,,,,
48.14328415,-2.7549133,-8.298126,-0.201828,,,,,,
48.1496411,-2.2574158,-8.495697,-0.08042908,,,,,,
48.15443809,-1.8813171,-8.569489,-0.20420837,,,,,,
48.16062719,-1.8813171,-8.569489,-0.20420837,,,,,,
48.16683704,-1.098175,-8.636139,-0.66600037,,,,,,
48.17353303,-0.8387146,-8.455231,-0.64219666,,,,,,
48.18107802,-0.71255493,-8.238617,-0.349411,,,,,,
48.18732507,-0.73635864,-8.360016,-0.21134949,,,,,,
48.19386608,-0.7149353,-8.483795,-0.13041687,,,,,,
48.19940311,-0.33407593,-8.531403,-0.016159058,,,,,,
48.20472104,0.015838623,-8.70993,-0.28752136,,,,,,
48.21019203,1.0822449,-8.89798,-1.5134125,,,,,,
48.216106,1.0822449,-8.89798,-1.5134125,,,,,,
48.22092897,1.7320862,-9.116974,-3.0035248,,,,,,
48.22612817,1.846344,-9.202667,-3.5010223,,,,,,
48.23277003,1.7939758,-9.1145935,-3.5391083,,,,,,
48.23700101,1.5107117,-8.983673,-2.8559418,,,,,,
48.24150402,1.1393738,-8.917023,-1.8419037,,,,,,
48.24617416,0.8418274,-8.931305,-0.62553406,,,,,,
48.25180013,0.56570435,-9.043182,0.324234,,,,,,
48.25798304,0.2395935,-9.238373,0.5813141,,,,,,
48.26273615,-0.20553589,-9.483551,0.5075226,,,,,,
48.26751215,-0.66018677,-9.835846,-0.037582397,,,,,,
48.2720731,-1.2100525,-10.240509,-0.6612396,,,,,,
48.27653319,-1.5813904,-10.390472,-1.227768,,,,,,
48.28141911,-1.912262,-10.63327,-1.8204803,,,,,,
48.28600604,-1.9812927,-10.766571,-2.1561127,,,,,,
48.29057414,-2.0693665,-10.857025,-2.0275726,,,,,,
48.29524714,-2.1145935,-10.947479,-1.6752777,,,,,,
48.30044109,-2.1383972,-11.030792,-1.0373383,,,,,,
48.416071,-2.1217346,-11.20694,-0.4160614,,,,,,
48.42042119,0.84658813,-11.813934,-5.871872,,,,,,
48.42503101,1.0536804,-11.78537,-5.9837494,,,,,,
48.42995603,1.2607727,-11.706818,-5.7909393,,,,,,
48.43520815,1.5392761,-11.544952,-5.341049,,,,,,
48.44119007,1.9439392,-11.314056,-4.667404,,,,,,
48.44640405,2.5247498,-11.20694,-4.103256,,,,,,
48.45242698,2.6128235,-11.059357,-3.9509125,,,,,,
48.457187,2.1891174,-11.01889,-4.3436737,,,,,,
48.46170313,1.5773621,-10.854645,-4.8054657,,,,,,
48.46665604,0.7989807,-10.449982,-5.133957,,,,,,
48.47120506,-0.038909912,-9.79776,-4.8863983,,,,,,
48.47629315,-0.5602112,-9.426422,-4.672165,,,,,,
48.4808181,-0.6244812,-9.335968,-4.2913055,,,,,,
48.48530514,-0.5030823,-9.962006,-3.4938812,,,,,,
48.48949797,-0.15316772,-10.63327,-2.2322845,,,,,,
48.49399812,0.16342163,-11.580658,-0.77549744,,,,,,
48.49874312,0.2967224,-12.961273,0.5122833,,,,,,
48.50361115,0.20388794,-14.346649,1.2763824,,,,,,
48.50817711,-0.13650513,-15.539215,1.9547882,,,,,,
48.51435596,-0.5578308,-16.248566,2.390396,,,,,,
48.51998407,-0.9029846,-16.450897,2.837906,,,,,,
48.52692015,-1.2719421,-16.4747,3.0330963,,,,,,
48.53235108,-1.809906,-16.617523,3.4449005,,,,,,
48.53808505,-4.08078,-17.198334,3.8638458,,,,,,
48.54337198,-5.5328064,-17.712494,3.8471832,,,,,,
48.54906017,-6.64682,-17.955292,3.3544464,,,,,,
48.55428011,-7.601349,-17.62918,2.7593536,,,,,,
48.561997,-7.9822083,-16.865082,2.1595001,,,,,,
48.57935817,-8.305939,-13.899139,-2.029953,,,,,,
48.58646209,-8.089325,-13.732513,-3.5676727,,,,,,
48.59478099,-6.908661,-12.680389,-5.5671844,,,,,,
48.60326106,-6.6372986,-12.092438,-5.5814667,,,,,,
48.61187918,-3.8784485,-10.714203,-4.9982758,,,,,,
48.61730797,0.28720093,-9.931061,-5.712387,,,,,,
48.62248117,0.85372925,-10.002472,-4.838791,,,,,,
48.62753398,1.2298279,-9.854889,-3.248703,,,,,,
48.63355,1.4631042,-9.740631,-1.4681854,,,,,,
48.63828713,1.7154236,-9.557343,0.48609924,,,,,,
48.64289314,2.2224426,-9.305023,1.8048248,,,,,,
48.64776213,3.0222473,-8.96225,2.1499786,,,,,,
48.65268309,3.8887024,-8.45047,2.1047516,,,,,,
48.65842802,4.271942,-7.8006287,0.91218567,,,,,,
48.66414101,4.0101013,-7.3364563,-0.14707947,,,,,,
48.66960198,3.341217,-7.0032043,-0.6279144,,,,,,
48.67536814,2.3057556,-6.8508606,-1.8847504,,,,,,
48.68096406,1.3131409,-6.712799,-2.3465424,,,,,,
48.68616206,0.41812134,-6.2986145,-1.8014374,,,,,,
48.69221718,0.16104126,-5.4631042,-1.1801605,,,,,,
48.6977802,-0.17459106,-4.710907,0.6812897,,,,,,
48.70316512,-0.16268921,-4.070587,-0.7635956,,,,,,
48.70854313,-0.35073853,-3.6111755,0.9597931,,,,,,
48.71402199,-0.23410034,-3.196991,1.6024933,,,,,,
48.7194441,-0.35073853,-2.9303894,1.9428864,,,,,,
48.72473104,-0.47927856,-2.8589783,2.0999908,,,,,,
48.73026211,-0.757782,-2.9065857,2.364212,,,,,,
48.73620207,-1.1767273,-2.9827576,2.5641632,,,,,,
48.74138314,-1.8765564,-3.3469543,2.652237,,,,,,
48.74668915,-2.3978577,-3.6159363,2.852188,,,,,,
48.75176317,-2.9548645,-3.9134827,3.280655,,,,,,
48.756975,-3.3381042,-4.241974,3.0330963,,,,,,
48.76212604,-3.4999695,-4.3419495,2.6998444,,,,,,
48.7674051,-3.8665466,-4.3490906,3.563919,,,,,,
48.77280814,-4.3854675,-4.3871765,3.82576,,,,,,
48.77805502,-4.6925354,-4.427643,3.6710358,,,,,,
48.7832082,-4.9567566,-4.4657288,3.325882,,,,,,
48.78846914,-5.349518,-4.434784,2.8688507,,,,,,
48.79370219,-5.504242,-4.4014587,2.3618317,,,,,,
48.79905397,-5.4423523,-4.3371887,1.7381744,,,,,,
48.80429012,-5.2828674,-4.4443054,0.93122864,,,,,,
48.80953509,-5.0019836,-4.6061707,0.06239319,,,,,,
48.81471307,-4.6044617,-4.722809,-0.5969696,,,,,,
48.82031209,-4.318817,-5.139374,-1.5205536,,,,,,
48.82553703,-3.4118958,-5.615448,-3.3272552,,,,,,
48.83084709,-2.9691467,-5.7011414,-3.9913788,,,,,,
48.83733398,-2.7549133,-5.832062,-4.6697845,,,,,,
48.84251601,-2.438324,-6.005829,-5.160141,,,,,,
48.84769709,-2.3335876,-6.129608,-5.7909393,,,,,,
48.85292918,-2.1074524,-6.3128967,-6.4669647,,,,,,
48.85869009,-2.0455627,-6.596161,-7.3762665,,,,,,
48.86408813,-1.9717712,-6.9984436,-8.085617,,,,,,
48.8694771,-1.9931946,-7.514984,-8.956833,,,,,,
48.87484009,-1.893219,-8.107697,-9.920883,,,,,,
48.88725597,-1.45047,-9.466888,-11.994186,,,,,,
48.89477808,-0.8720398,-11.161713,-14.462631,,,,,,
48.90229709,-0.3935852,-12.946991,-16.652573,,,,,,
48.90800817,-0.48880005,-13.911041,-16.9525,,,,,,
49.05905802,-0.8648987,-14.834625,-16.757309,,,,,,
49.06626613,2.6651917,-5.186981,3.1092682,,,,,,
49.0739711,1.5011902,-5.0036926,5.17305,,,,,,
49.07921011,-0.4935608,-5.570221,4.7612457,,,,,,
49.08430297,-1.181488,-6.1510315,3.8828888,,,,,,
49.08943016,-1.9217834,-7.198395,4.366104,,,,,,
49.0950051,-2.4597473,-8.407623,5.922867,,,,,,
49.10081298,-1.5742493,-9.564484,7.451065,,,,,,
49.10600717,-0.15078735,-11.095062,7.9557037,,,,,,
49.11115701,0.91085815,-12.668488,7.5319977,,,,,,
49.11644799,1.6225891,-14.087189,6.3941803,,,,,,
49.12160904,1.9867859,-15.434479,3.89003,,,,,,
49.12682111,2.3033752,-15.796295,0.24806213,,,,,,
49.13194997,3.03891,-15.170258,-3.9842377,,,,,,
49.13706905,3.6006775,-13.575409,-7.378647,,,,,,
49.14214999,3.2864685,-12.032928,-9.106796,,,,,,
49.14800913,2.3105164,-11.185516,-9.018723,,,,,,
49.15317113,0.43478394,-9.9548645,-5.60289,,,,,,
49.16070301,0.23721313,-9.166962,-2.8607025,,,,,,
49.16687901,0.54190063,-8.283844,-0.2351532,,,,,,
49.17192418,0.21102905,-7.731598,1.8143463,,,,,,
49.17655117,-0.9148865,-6.750885,3.2996979,,,,,,
49.18179209,-1.3385925,-6.6390076,3.3092194,,,,,,
49.18621618,-1.3385925,-6.6390076,3.3092194,,,,,,
49.19055516,-2.1717224,-6.8556213,2.4784698,,,,,,
49.194928,-3.1167297,-6.9579773,1.8000641,,,,,,
49.19955213,-3.9689026,-7.193634,0.85743713,,,,,,
49.203883,-4.633026,-7.5173645,-0.2922821,,,,,,
49.20818407,-5.132904,-7.6316223,-1.0659027,,,,,,
49.21293408,-5.3138123,-7.724457,-2.0061493,,,,,,
49.21732504,-5.4494934,-7.7101746,-2.3798676,,,,,,
49.22237117,-5.1424255,-7.674469,-2.6274261,,,,,,
49.22690112,-4.683014,-7.700653,-2.5655365,,,,,,
49.23190505,-4.0831604,-7.8577576,-2.3155975,,,,,,
49.23640496,-3.4214172,-8.143402,-1.9228363,,,,,,
49.24690611,-2.7929993,-8.526642,-1.2253876,,,,,,
49.25162107,-1.957489,-9.22171,-0.85643005,,,,,,
49.25663502,-1.0577087,-9.419281,-0.75645447,,,,,,
49.26158101,-0.20791626,-9.614471,-0.8445282,,,,,,
49.26734597,0.4704895,-9.633514,-1.1539764,,,,,,
49.27211911,0.9060974,-9.695404,-1.4515228,,,,,,
49.27645404,1.0965271,-9.6406555,-1.8323822,,,,,,
49.28141911,1.4059753,-9.209808,-1.88237,,,,,,
49.286645,1.5392761,-8.743256,-1.8609467,,,,,,
49.29094703,1.4154968,-8.674225,-2.1370697,,,,,,
49.296197,1.3298035,-8.609955,-2.5869598,,,,,,
49.30118114,1.5654602,-8.602814,-2.9202118,,,,,,
49.30618698,1.4964294,-8.457611,-3.2082367,,,,,,
49.31114203,1.4988098,-8.498077,-3.4653168,,,,,,
49.316176,1.4178772,-8.648041,-3.3105927,,,,,,
49.32118208,1.1846008,-8.852753,-3.0154266,,,,,,
49.32676703,0.9917908,-9.109833,-2.824997,,,,,,
49.33185417,0.84420776,-9.214569,-2.6536102,,,,,,
49.33691699,0.9822693,-9.200287,-2.5679169,,,,,,
49.3431781,1.0393982,-9.183624,-2.3274994,,,,,,
49.34908111,1.1774597,-9.162201,-2.1251678,,,,,,
49.35457904,1.198883,-9.119354,-1.7419281,,,,,,
49.36001117,1.282196,-9.128876,-1.4777069,,,,,,
49.36538202,1.0465393,-9.150299,-1.1373138,,,,,,
49.37128503,0.65615845,-9.15744,-0.83262634,,,,,,
49.37820107,0.44430542,-9.190765,-0.8183441,,,,,,
49.38281614,0.13485718,-9.2836,-0.81596375,,,,,,
49.38703401,-0.07937622,-9.359772,-0.90641785,,,,,,
49.39154107,-0.37454224,-9.41214,-0.92308044,,,,,,
49.39642198,-0.6839905,-9.609711,-0.8849945,,,,,,
49.40097506,-0.9315491,-9.804901,-0.7302704,,,,,,
49.4055031,-1.3076477,-10.169098,-0.6731415,,,,,,
49.41012008,-1.5718689,-10.533295,-0.4898529,,,,,,
49.41460902,-1.5718689,-10.533295,-0.4898529,,,,,,
49.41985709,-1.7837219,-10.904633,-0.349411,,,,,,
49.42436916,-1.7813416,-11.295013,-0.24467468,,,,,,
49.42893703,-1.8860779,-11.587799,-0.099472046,,,,,,
49.43345696,-1.7980042,-11.811554,0.04573059,,,,,,
49.43802411,-1.7384949,-11.98056,0.019546509,,,,,,
49.44284899,-1.4528503,-12.090057,-0.10661316,,,,,,
49.44804413,-1.2267151,-12.10672,-0.432724,,,,,,
49.45256812,-0.92440796,-12.101959,-0.811203,,,,,,
49.45734412,-0.5506897,-12.066254,-1.0587616,,,,,,
49.4615,-0.37454224,-12.242401,-1.439621,,,,,,
49.46605308,-0.21505737,-12.378082,-1.5562592,,,,,,
49.47088797,0.003936768,-12.473297,-1.6800385,,,,,,
49.47539718,0.09915161,-12.537567,-1.7895355,,,,,,
49.47995502,0.07058716,-12.482819,-2.0251923,,,,,,
49.48448808,-0.05319214,-12.468536,-2.3203583,,,,,,
49.48907811,-0.33407593,-12.420929,-2.7131195,,,,,,
49.49394114,-0.33407593,-12.420929,-2.7131195,,,,,,
49.498514,-0.64352417,-12.318573,-3.1772919,,,,,,
49.50306899,-0.8482361,-12.220978,-3.5676727,,,,,,
49.50782616,-1.0101013,-12.128143,-4.0080414,,,,,,
49.5123871,-1.155304,-12.035309,-4.4507904,,,,,,
49.51727898,-1.2100525,-11.859161,-5.050644,,,,,,
49.52184112,-1.4100037,-11.794891,-5.660019,,,,,,
49.52604706,-1.4266663,-11.65921,-6.1837006,,,,,,
49.53057701,-1.3719177,-11.418793,-6.4836273,,,,,,
49.53508002,-1.1410217,-11.20932,-6.231308,,,,,,
49.5396312,-0.7554016,-11.049835,-5.571945,,,,,,
49.5444761,0.05392456,-10.95462,-4.562668,,,,,,
49.54960305,1.1155701,-10.945099,-3.5867157,,,,,,
49.55402715,1.8749084,-10.866547,-3.1439667,,,,,,
49.55893404,2.2414856,-10.916534,-3.517685,,,,,,
49.76383812,5.8215637,-8.986053,2.0357208,,,,,,
49.77450807,4.1576843,-8.479034,-1.3491669,,,,,,
49.78634603,1.3107605,-8.00058,-1.5753021,,,,,,
49.79727013,0.91799927,-6.103424,-0.6207733,,,,,,
49.807643,0.84420776,-4.8180237,0.324234,,,,,,
49.81876213,-0.7339783,-4.556183,2.280899,,,,,,
49.82399709,-0.6649475,-3.4421692,1.7191315,,,,,,
49.82911212,-0.7554016,-3.151764,2.2309113,,,,,,
49.83420116,-1.1386414,-3.037506,2.6093903,,,,,,
49.83934505,-1.5718689,-3.0803528,2.8926544,,,,,,
49.84740812,-2.1003113,-3.1684265,3.011673,,,,,,
49.85294802,-2.1003113,-3.1684265,3.011673,,,,,,
49.85896499,-3.8832092,-3.5802307,3.0283356,,,,,,
49.86472303,-4.3545227,-3.6992493,3.1187897,,,,,,
49.87063701,-4.675873,-3.6445007,3.2473297,,,,,,
49.87865407,-5.209076,-3.6611633,3.4639435,,,,,,
49.88396317,-5.2138367,-3.5350037,3.3687286,,,,,,
49.88958318,-5.3090515,-3.549286,3.1068878,,,,,,
49.89487798,-5.2519226,-3.5397644,2.5903473,,,,,,
49.90067703,-5.1733704,-3.5159607,2.2071075,,,,,,
49.90621001,-5.0472107,-3.563568,1.542984,,,,,,
49.91148812,-4.4664,-4.0848694,0.08857727,,,,,,
49.91698606,-4.318817,-4.3943176,-1.234909,,,,,,
49.92219717,-3.6594543,-4.6871033,-2.401291,,,,,,
49.92735512,-3.4356995,-4.972748,-3.2510834,,,,,,
49.93252213,-3.1072083,-5.236969,-3.5986176,,,,,,
49.93778307,-2.7287292,-5.3607483,-4.0794525,,,,,,
49.94303805,-2.6216125,-5.5535583,-4.6436005,,,,,,
49.94844896,-2.6620789,-5.7225647,-5.2791595,,,,,,
49.95363314,-2.688263,-5.896332,-5.7409515,,,,,,
49.95957214,-2.7430115,-5.979645,-6.457443,,,,,,
49.96597011,-2.8191833,-6.167694,-7.0287323,,,,,,
49.97426397,-2.9977112,-6.6009216,-8.207016,,,,,,
49.98189909,-3.0191345,-7.0603333,-8.702133,,,,,,
49.99067599,-2.316925,-8.148163,-9.954208,,,,,,
49.99886019,-1.6480408,-9.662079,-11.725204,,,,,,
50.00660617,-1.2148132,-10.609467,-12.791611,,,,,,
50.01512105,-0.4602356,-12.880341,-14.910141,,,,,,
50.02006013,0.5609436,-15.165497,-16.069382,,,,,,
50.02453119,1.3298035,-15.908173,-16.076523,,,,,,
50.02905209,1.3298035,-15.908173,-16.076523,,,,,,
50.03357107,1.8558655,-16.296173,-15.4266815,,,,,,
50.038472,2.1938782,-15.82962,-14.1436615,,,,,,
50.04300315,2.2295837,-14.832245,-12.829697,,,,,,
50.04770214,1.8249207,-13.549225,-11.43956,,,,,,
50.05282003,1.1012878,-12.16861,-10.449326,,,,,,
50.05772502,0.17294312,-10.861786,-9.96611,,,,,,
50.06256897,-0.47927856,-9.581146,-9.623337,,,,,,
50.0671242,-1.2933655,-8.424286,-9.659042,,,,,,
50.07128603,-2.226471,-7.393585,-9.723312,,,,,,
50.07579906,-2.7287292,-6.258148,-9.418625,,,,,,
50.08028419,-3.3214417,-5.2917175,-8.735458,,,,,,
50.08477718,-3.7903748,-4.4443054,-8.164169,,,,,,
50.08964402,-3.997467,-3.8230286,-6.5478973,,,,,,
50.09496719,-5.1614685,-4.287201,-4.7388153,,,,,,
50.10035712,-7.1562195,-6.122467,-3.9104462,,,,,,
50.10584504,-10.11264,-9.359772,-1.0754242,,,,,,
50.11212403,-12.60965,-13.5159,3.0569,,,,,,
50.11753399,-13.073822,-17.103119,6.827408,,,,,,
50.12283999,-12.466827,-19.264496,8.795975,,,,,,
50.12821514,-11.952667,-19.35971,8.453201,,,,,,
50.1366101,-11.493256,-19.35971,6.910721,,,,,,
50.1461652,-6.3421326,-14.422821,-0.285141,,,,,,
50.15625603,-3.4666443,-11.514008,-4.7602386,,,,,,
50.16386206,1.403595,-7.538788,-6.7407074,,,,,,
50.17259008,3.500702,-5.5797424,6.3180084,,,,,,
50.19077904,1.3631287,-4.915619,7.2630157,,,,,,
50.2024501,0.44430542,-5.4892883,5.699112,,,,,,
50.20849306,-2.1383972,-9.616852,5.6848297,,,,,,
50.21338017,-2.1098328,-11.20932,6.0752106,,,,,,
50.21803505,-1.3052673,-12.285248,6.2918243,,,,,,
50.22262103,-1.3052673,-12.285248,6.2918243,,,,,,
50.22723419,-1.1695862,-13.534943,5.0040436,,,,,,
50.23182899,-0.8125305,-14.327606,2.421341,,,,,,
50.23740298,0.087249756,-14.401398,-0.9373627,,,,,,
50.24690301,1.4202576,-13.4635315,-7.669052,,,,,,
50.41285116,1.7939758,-12.62088,-8.259384,,,,,,
50.42106206,1.8106384,-8.77182,-0.58506775,,,,,,
50.43167502,2.251007,-9.005096,-1.9180756,,,,,,
50.44168813,1.9796448,-9.2836,-4.0223236,,,,,,
50.4515701,1.5107117,-9.131256,-5.0292206,,,,,,
50.46523315,0.41574097,-8.6718445,-2.9130707,,,,,,
50.47205812,-0.14840698,-9.062225,-1.234909,,,,,,
50.47683007,-0.28408813,-9.374054,-0.5493622,,,,,,
50.48185117,-0.2864685,-9.700165,0.07191467,,,,,,
50.48664505,-0.34597778,-9.878693,0.45277405,,,,,,
50.49132306,-0.40548706,-10.050079,0.27186584,,,,,,
50.49603898,-0.5649719,-10.11673,-0.30656433,,,,,,
50.50068814,-0.7411194,-10.140533,-0.94688416,,,,,,
50.50554616,-1.3076477,-10.188141,-1.4919891,,,,,,
50.51040012,-1.8408508,-10.271454,-1.8609467,,,,,,
50.51496512,-1.8408508,-10.271454,-1.8609467,,,,,,
50.51960904,-2.3121643,-10.423798,-1.901413,,,,,,
50.5241831,-2.6668396,-10.626129,-1.2706146,,,,,,
50.52928717,-2.771576,-10.883209,-0.3327484,,,,,,
50.53388197,-2.5311584,-11.292633,0.3575592,,,,,,
50.53848512,-2.2098083,-11.625885,0.87409973,,,,,,
50.54306108,-1.5314026,-12.04007,0.89790344,,,,,,
50.54783303,-0.71255493,-12.242401,0.6551056,,,,,,
50.55204899,0.20388794,-12.42569,0.2504425,,,,,,
50.55695016,0.941803,-12.478058,-0.3589325,,,,,,
50.56211812,1.3440857,-12.62088,-1.0778046,,,,,,
50.5683201,1.717804,-12.642303,-1.6467133,,,,,,
50.57291109,2.0558167,-12.573273,-2.029953,,,,,,
50.57801802,2.084381,-12.480438,-2.1370697,,,,,,
50.58263118,1.891571,-12.420929,-2.3203583,,,,,,
50.58686597,1.5940247,-12.351898,-2.613144,,,,,,
50.59140713,1.3036194,-12.29715,-2.889267,,,,,,
50.59606201,1.0846252,-12.166229,-3.1868134,,,,,,
50.60150606,0.91085815,-12.128143,-3.3034515,,,,,,
50.60763604,0.7585144,-12.113861,-3.6057587,,,,,,
50.61304814,0.6109314,-12.032928,-3.9532928,,,,,,
50.61869604,0.6037903,-12.092438,-4.486496,,,,,,
50.62412197,0.64663696,-12.054352,-5.062546,,,,,,
50.631167,0.775177,-12.049591,-5.53862,,,,,,
50.64014418,1.2417297,-11.985321,-6.3550873,,,,,,
50.64899213,1.8296814,-12.082916,-5.974228,,,,,,
50.65841205,2.8246765,-12.535187,-4.5031586,,,,,,
50.667929,2.9079895,-12.542328,-4.0532684,,,,,,
50.67954213,2.3486023,-11.8663025,-4.584091,,,,,,
50.68831617,2.001068,-9.921539,-3.351059,,,,,,
50.69699699,1.1631775,-9.319305,-3.1439667,,,,,,
50.70569713,0.7846985,-9.940582,-2.7440643,,,,,,
50.71676404,-0.1960144,-12.411407,-0.7945404,,,,,,
50.72194607,-1.6742249,-15.493988,1.5953522,,,,,,
50.72715909,-2.0384216,-16.305695,2.7736359,,,,,,
50.73231918,-2.374054,-16.59134,4.1709137,,,,,,
50.73750216,-2.5692444,-16.415192,5.3230133,,,,,,
50.74263603,-2.823944,-16.327118,5.8633575,,,,,,
50.74810011,-3.3928528,-16.27951,5.7800446,,,,,,
50.75326211,-4.46402,-16.767487,5.165909,,,,,,
50.75838501,-5.742279,-17.583954,4.070938,,,,,,
50.76348216,-6.8348694,-17.75772,3.4520416,,,,,,
50.7691992,-7.891754,-17.87674,2.8569489,,,,,,
50.77452809,-7.891754,-17.87674,2.8569489,,,,,,
50.78001816,-9.472321,-15.943878,1.0930939,,,,,,
50.78679306,-9.584198,-15.227386,-0.24705505,,,,,,
50.79442913,-9.622284,-14.589447,-1.3539276,,,,,,
50.80012018,-8.529694,-14.025299,-4.3103485,,,,,,
50.80535514,-8.115509,-13.246918,-4.948288,,,,,,
50.81077296,-7.6370544,-12.194794,-4.622177,,,,,,
50.81624705,-7.1943054,-11.278351,-3.5010223,,,,,,
50.8214782,-4.6282654,-10.469025,-3.7890472,,,,,,
50.82682306,-2.1979065,-10.078644,-4.3984222,,,,,,
50.83198816,-0.12460327,-9.633514,-4.955429,,,,,,
50.83721907,0.8418274,-9.497833,-5.148239,,,,,,
50.84237201,1.4273987,-9.559723,-4.184189,,,,,,
50.84756619,1.634491,-9.588287,-2.465561,,,,,,
50.85274417,2.0605774,-9.60257,-0.60887146,,,,,,
50.85784919,3.0246277,-9.407379,0.90504456,,,,,,
50.86731011,4.007721,-9.109833,1.8548126,,,,,,
50.87619216,4.8146667,-7.655426,0.31233215,,,,,,
50.88403208,3.6720886,-7.5435486,-0.33750916,,,,,,
50.8925491,0.775177,-7.181732,-1.7776337,,,,,,
50.90128619,-0.024627686,-6.210541,-0.9849701,,,,,,
50.90973598,0.18008423,-5.3678894,-0.7683563,,,,,,
51.07379801,-0.4031067,-3.889679,1.8548126,,,,,,
51.07812101,-2.245514,-7.16745,-9.875656,,,,,,
