Time, x, y, z,,,,,,,,,,,,
7.36824894,-0.757782,-9.585907,-0.44700623,,,,,,,,,,,,
7.375039101,-0.7339783,-9.612091,-0.432724,,,,,,,,,,,,
7.381544113,-0.70303345,-9.609711,-0.4660492,,,,,,,,,,,,
7.395224094,-0.7458801,-9.652557,-0.4493866,,,,,,,,,,,,
7.402219057,-0.7173157,-9.631134,-0.4731903,,,,,,,,,,,,
7.412915945,-0.7958679,-9.621613,-0.5303192,,,,,,,,,,,,
7.420730114,-0.8077698,-9.595428,-0.4255829,,,,,,,,,,,,
7.428887129,-0.80062866,-9.595428,-0.41844177,,,,,,,,,,,,
7.436959982,-0.7911072,-9.621613,-0.3660736,,,,,,,,,,,,
7.445553064,-0.7815857,-9.60733,-0.43034363,,,,,,,,,,,,
7.461189985,-0.7982483,-9.564484,-0.41130066,,,,,,,,,,,,
7.484936953,-0.7958679,-9.590668,-0.3089447,,,,,,,,,,,,
7.491680145,-0.7792053,-9.593048,-0.3993988,,,,,,,,,,,,
7.498356104,-0.7887268,-9.574005,-0.3660736,,,,,,,,,,,,
7.506174088,-0.76730347,-9.652557,-0.39463806,,,,,,,,,,,,
7.512645006,-0.75302124,-9.60495,-0.3089447,,,,,,,,,,,,
7.519341946,-0.7244568,-9.588287,-0.36845398,,,,,,,,,,,,
7.526090145,-0.6816101,-9.54306,-0.41368103,,,,,,,,,,,,
7.532815933,-0.60543823,-9.554962,-0.32322693,,,,,,,,,,,,
7.539524078,-0.610199,-9.5763855,-0.2756195,,,,,,,,,,,,
7.546174049,-0.58639526,-9.559723,-0.25657654,,,,,,,,,,,,
7.552958012,-0.61972046,-9.552582,-0.31132507,,,,,,,,,,,,
7.559736967,-0.75302124,-9.5763855,-0.40415955,,,,,,,,,,,,
7.571757078,-0.8125305,-9.600189,-0.32322693,,,,,,,,,,,,
7.582051039,-0.81967163,-9.5763855,-0.44224548,,,,,,,,,,,,
7.590561152,-0.757782,-9.60257,-0.27085876,,,,,,,,,,,,
7.599043131,-0.7315979,-9.593048,-0.36131287,,,,,,,,,,,,
7.60641408,-0.65304565,-9.5763855,-0.37321472,,,,,,,,,,,,
7.614408016,-0.67684937,-9.600189,-0.42082214,,,,,,,,,,,,
7.621082067,-0.66256714,-9.623993,-0.36131287,,,,,,,,,,,,
7.628895044,-0.655426,-9.583527,-0.41130066,,,,,,,,,,,,
7.635930061,-0.5935364,-9.609711,-0.36845398,,,,,,,,,,,,
7.643936157,-0.5768738,-9.623993,-0.32322693,,,,,,,,,,,,
7.650509119,-0.5483093,-9.614471,-0.27323914,,,,,,,,,,,,
7.659363985,-0.526886,-9.612091,-0.33036804,,,,,,,,,,,,
7.668977022,-0.5578308,-9.60733,-0.3327484,,,,,,,,,,,,
7.678827047,-0.58639526,-9.583527,-0.23991394,,,,,,,,,,,,
7.6877141,-0.655426,-9.590668,-0.32798767,,,,,,,,,,,,
7.695596933,-0.70303345,-9.595428,-0.3327484,,,,,,,,,,,,
7.70394516,-0.70303345,-9.569244,-0.38035583,,,,,,,,,,,,
7.712132931,-0.64352417,-9.595428,-0.3660736,,,,,,,,,,,,
7.720507145,-0.64352417,-9.578766,-0.3089447,,,,,,,,,,,,
7.729131937,-0.6411438,-9.60257,-0.37321472,,,,,,,,,,,,
7.736084938,-0.6173401,-9.609711,-0.3018036,,,,,,,,,,,,
7.743292093,-0.64590454,-9.616852,-0.32084656,,,,,,,,,,,,
7.750039101,-0.655426,-9.5763855,-0.23277283,,,,,,,,,,,,
7.758023024,-0.6078186,-9.590668,-0.25657654,,,,,,,,,,,,
7.765098095,-0.5506897,-9.5763855,-0.2351532,,,,,,,,,,,,
7.772938967,-0.591156,-9.626373,-0.2589569,,,,,,,,,,,,
7.778908968,-0.60543823,-9.595428,-0.29942322,,,,,,,,,,,,
7.785556078,-0.674469,-9.557343,-0.40653992,,,,,,,,,,,,
7.793211937,-0.6839905,-9.5383,-0.43510437,,,,,,,,,,,,
7.799840927,-0.6839905,-9.564484,-0.36369324,,,,,,,,,,,,
7.806659937,-0.674469,-9.595428,-0.24467468,,,,,,,,,,,,
7.863004923,-0.6482849,-9.595428,-0.19944763,,,,,,,,,,,,
7.870373011,-0.6982727,-9.60495,-0.38749695,,,,,,,,,,,,
7.878179073,-0.66970825,-9.5763855,-0.29942322,,,,,,,,,,,,
7.885219097,-0.58639526,-9.595428,-0.33036804,,,,,,,,,,,,
7.892388105,-0.6244812,-9.590668,-0.32322693,,,,,,,,,,,,
7.899723053,-0.6482849,-9.60733,-0.34703064,,,,,,,,,,,,
7.911373138,-0.57211304,-9.581146,-0.32798767,,,,,,,,,,,,
7.919641972,-0.5935364,-9.588287,-0.31608582,,,,,,,,,,,,
7.926676989,-0.6244812,-9.595428,-0.36131287,,,,,,,,,,,,
7.936943054,-0.6720886,-9.597809,-0.36845398,,,,,,,,,,,,
7.943969965,-0.66018677,-9.593048,-0.28990173,,,,,,,,,,,,
7.951074123,-0.6673279,-9.593048,-0.29704285,,,,,,,,,,,,
7.958518028,-0.6149597,-9.581146,-0.2351532,,,,,,,,,,,,
7.965642929,-0.5935364,-9.574005,-0.28990173,,,,,,,,,,,,
7.972716093,-0.5768738,-9.595428,-0.25657654,,,,,,,,,,,,
7.979995966,-0.5768738,-9.597809,-0.24229431,,,,,,,,,,,,
7.988831997,-0.55545044,-9.614471,-0.21134949,,,,,,,,,,,,
7.996138096,-0.610199,-9.597809,-0.27323914,,,,,,,,,,,,
8.003154993,-0.63638306,-9.583527,-0.28276062,,,,,,,,,,,,
8.011229038,-0.65304565,-9.547821,-0.34465027,,,,,,,,,,,,
8.017055035,-0.64590454,-9.628754,-0.349411,,,,,,,,,,,,
8.030319929,-0.6887512,-9.574005,-0.24705505,,,,,,,,,,,,
8.036985159,-0.68637085,-9.628754,-0.17326355,,,,,,,,,,,,
8.043604136,-0.6387634,-9.614471,-0.22087097,,,,,,,,,,,,
8.05114913,-0.66970825,-9.643036,-0.3184662,,,,,,,,,,,,
8.057830095,-0.6244812,-9.631134,-0.23753357,,,,,,,,,,,,
8.064713001,-0.6673279,-9.626373,-0.2184906,,,,,,,,,,,,
8.074666023,-0.6578064,-9.578766,-0.21611023,,,,,,,,,,,,
8.084712029,-0.65304565,-9.557343,-0.27085876,,,,,,,,,,,,
8.094583035,-0.6578064,-9.562103,-0.201828,,,,,,,,,,,,
8.102900028,-0.6149597,-9.5763855,-0.2756195,,,,,,,,,,,,
8.110548973,-0.64590454,-9.635895,-0.32084656,,,,,,,,,,,,
8.121593952,-0.6244812,-9.643036,-0.28752136,,,,,,,,,,,,
8.130413055,-0.6244812,-9.60733,-0.20658875,,,,,,,,,,,,
8.139496088,-0.6268616,-9.583527,-0.32322693,,,,,,,,,,,,
8.148594141,-0.6411438,-9.600189,-0.22325134,,,,,,,,,,,,
8.157006979,-0.69351196,-9.60257,-0.23277283,,,,,,,,,,,,
8.165982008,-0.68637085,-9.585907,-0.20658875,,,,,,,,,,,,
8.17642498,-0.68637085,-9.583527,-0.24467468,,,,,,,,,,,,
8.186841965,-0.66018677,-9.564484,-0.2589569,,,,,,,,,,,,
8.199988127,-0.62210083,-9.597809,-0.21372986,,,,,,,,,,,,
8.215894938,-0.5982971,-9.612091,-0.25657654,,,,,,,,,,,,
8.222972155,-0.6244812,-9.635895,-0.23277283,,,,,,,,,,,,
8.229805946,-0.64352417,-9.628754,-0.26133728,,,,,,,,,,,,
