Time, x, y, z,,,,,,,,,,,,,,,,,,,,,
19.41438314,2.451,9.347,-0.153,,,,,,,,,,,,,,,,,,,,,
19.45410821,2.451,9.347,-0.153,,,,,,,,,,,,,,,,,,,,,
19.51264927,2.451,9.347,-0.153,,,,,,,,,,,,,,,,,,,,,
19.58895323,0.153,9.807,2.298,,,,,,,,,,,,,,,,,,,,,
19.65794417,0.153,9.807,2.298,,,,,,,,,,,,,,,,,,,,,
19.69131228,0.153,9.807,2.298,,,,,,,,,,,,,,,,,,,,,
19.75694538,0.153,9.807,2.298,,,,,,,,,,,,,,,,,,,,,
19.8106103,0.153,9.807,2.298,,,,,,,,,,,,,,,,,,,,,
19.88145829,0.153,9.807,2.298,,,,,,,,,,,,,,,,,,,,,
19.92122627,0.153,9.807,2.298,,,,,,,,,,,,,,,,,,,,,
19.97540833,0.153,9.807,2.298,,,,,,,,,,,,,,,,,,,,,
19.98531939,0.153,9.807,2.298,,,,,,,,,,,,,,,,,,,,,
20.05623222,0.153,9.807,2.298,,,,,,,,,,,,,,,,,,,,,
20.13148118,1.992,11.339,0.766,,,,,,,,,,,,,,,,,,,,,
20.16199137,1.992,11.339,0.766,,,,,,,,,,,,,,,,,,,,,
20.18930532,1.992,11.339,0.766,,,,,,,,,,,,,,,,,,,,,
20.25969721,1.992,11.339,0.766,,,,,,,,,,,,,,,,,,,,,
20.34358242,1.992,11.339,0.766,,,,,,,,,,,,,,,,,,,,,
20.41735342,1.992,11.339,0.766,,,,,,,,,,,,,,,,,,,,,
20.46346047,1.992,11.339,0.766,,,,,,,,,,,,,,,,,,,,,
20.52396348,1.992,11.339,0.766,,,,,,,,,,,,,,,,,,,,,
20.5921052,0,11.799,-3.217,,,,,,,,,,,,,,,,,,,,,
20.63599424,0,11.799,-3.217,,,,,,,,,,,,,,,,,,,,,
20.69049006,0,11.799,-3.217,,,,,,,,,,,,,,,,,,,,,
20.74177296,0,11.799,-3.217,,,,,,,,,,,,,,,,,,,,,
20.82828695,0,11.799,-3.217,,,,,,,,,,,,,,,,,,,,,
20.87883312,0,11.799,-3.217,,,,,,,,,,,,,,,,,,,,,
20.934012,0,11.799,-3.217,,,,,,,,,,,,,,,,,,,,,
20.99044401,0,11.799,-3.217,,,,,,,,,,,,,,,,,,,,,
21.04375393,0,11.799,-3.217,,,,,,,,,,,,,,,,,,,,,
21.08021004,0.459,12.718,-1.532,,,,,,,,,,,,,,,,,,,,,
21.10024316,0.459,12.718,-1.532,,,,,,,,,,,,,,,,,,,,,
21.12751395,0.459,12.718,-1.532,,,,,,,,,,,,,,,,,,,,,
21.16013104,0.459,12.718,-1.532,,,,,,,,,,,,,,,,,,,,,
21.18838293,0.459,12.718,-1.532,,,,,,,,,,,,,,,,,,,,,
21.21617801,0.459,12.718,-1.532,,,,,,,,,,,,,,,,,,,,,
21.245735,0.459,12.718,-1.532,,,,,,,,,,,,,,,,,,,,,
21.2714761,0.459,12.718,-1.532,,,,,,,,,,,,,,,,,,,,,
21.29765207,0.459,12.718,-1.532,,,,,,,,,,,,,,,,,,,,,
21.32458503,0.459,12.718,-1.532,,,,,,,,,,,,,,,,,,,,,
21.35281903,0.459,12.718,-1.532,,,,,,,,,,,,,,,,,,,,,
21.38105614,0.459,12.718,-1.532,,,,,,,,,,,,,,,,,,,,,
21.41413099,0.459,12.718,-1.532,,,,,,,,,,,,,,,,,,,,,
21.43691809,0.459,12.718,-1.532,,,,,,,,,,,,,,,,,,,,,
21.4616111,0.459,12.718,-1.532,,,,,,,,,,,,,,,,,,,,,
21.49175198,0.459,12.718,-1.532,,,,,,,,,,,,,,,,,,,,,
21.51898701,0.459,12.718,-1.532,,,,,,,,,,,,,,,,,,,,,
21.553217,0.766,10.726,-1.992,,,,,,,,,,,,,,,,,,,,,
21.57666094,0.766,10.726,-1.992,,,,,,,,,,,,,,,,,,,,,
21.60531909,0.766,10.726,-1.992,,,,,,,,,,,,,,,,,,,,,
21.63228209,0.766,10.726,-1.992,,,,,,,,,,,,,,,,,,,,,
21.84678609,0.766,10.726,-1.992,,,,,,,,,,,,,,,,,,,,,
21.88138611,0.766,10.726,-1.992,,,,,,,,,,,,,,,,,,,,,
21.90492112,0.766,10.726,-1.992,,,,,,,,,,,,,,,,,,,,,
21.930919,0.766,10.726,-1.992,,,,,,,,,,,,,,,,,,,,,
21.95642907,0.766,10.726,-1.992,,,,,,,,,,,,,,,,,,,,,
21.98594005,0.766,10.726,-1.992,,,,,,,,,,,,,,,,,,,,,
22.02256901,0.766,10.726,-1.992,,,,,,,,,,,,,,,,,,,,,
22.04993994,0.153,9.194,-1.225,,,,,,,,,,,,,,,,,,,,,
22.08196408,0.153,9.194,-1.225,,,,,,,,,,,,,,,,,,,,,
22.11280305,0.153,9.194,-1.225,,,,,,,,,,,,,,,,,,,,,
22.13913114,0.153,9.194,-1.225,,,,,,,,,,,,,,,,,,,,,
22.16302902,0.153,9.194,-1.225,,,,,,,,,,,,,,,,,,,,,
22.19287903,0.153,9.194,-1.225,,,,,,,,,,,,,,,,,,,,,
22.21785194,0.153,9.194,-1.225,,,,,,,,,,,,,,,,,,,,,
22.93160994,0.153,9.194,-1.225,,,,,,,,,,,,,,,,,,,,,
22.94578106,1.379,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
22.96926314,1.379,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
22.98287613,1.379,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
23.00973303,1.379,9.194,-0.153,,,,,,,,,,,,,,,,,,,,,
23.03551609,0,6.895,-0.153,,,,,,,,,,,,,,,,,,,,,
23.06048901,0,6.895,-0.153,,,,,,,,,,,,,,,,,,,,,
23.09225709,0,6.895,-0.153,,,,,,,,,,,,,,,,,,,,,
23.11706001,0,6.895,-0.153,,,,,,,,,,,,,,,,,,,,,
23.13874514,0,6.895,-0.153,,,,,,,,,,,,,,,,,,,,,
23.16732604,0,6.895,-0.153,,,,,,,,,,,,,,,,,,,,,
23.19624407,0,6.895,-0.153,,,,,,,,,,,,,,,,,,,,,
23.22657806,0,6.895,-0.153,,,,,,,,,,,,,,,,,,,,,
23.24103696,0,6.895,-0.153,,,,,,,,,,,,,,,,,,,,,
23.26290495,0,6.895,-0.153,,,,,,,,,,,,,,,,,,,,,
23.28877408,0,6.895,-0.153,,,,,,,,,,,,,,,,,,,,,
23.31528694,0,6.895,-0.153,,,,,,,,,,,,,,,,,,,,,
23.34124906,0,6.895,-0.153,,,,,,,,,,,,,,,,,,,,,
23.37107713,0,6.895,-0.153,,,,,,,,,,,,,,,,,,,,,
23.54410607,0,6.895,-0.153,,,,,,,,,,,,,,,,,,,,,
23.56543214,1.072,6.589,0.919,,,,,,,,,,,,,,,,,,,,,
23.58428199,1.072,6.589,0.919,,,,,,,,,,,,,,,,,,,,,
23.61667902,1.072,6.589,0.919,,,,,,,,,,,,,,,,,,,,,
23.64924104,1.072,6.589,0.919,,,,,,,,,,,,,,,,,,,,,
23.67139012,1.072,6.589,0.919,,,,,,,,,,,,,,,,,,,,,
23.69600112,1.072,6.589,0.919,,,,,,,,,,,,,,,,,,,,,
23.72901494,1.072,6.589,0.919,,,,,,,,,,,,,,,,,,,,,
23.76024301,1.072,6.589,0.919,,,,,,,,,,,,,,,,,,,,,
23.78037912,1.072,6.589,0.919,,,,,,,,,,,,,,,,,,,,,
23.79025394,1.072,6.589,0.919,,,,,,,,,,,,,,,,,,,,,
23.81188113,1.072,6.589,0.919,,,,,,,,,,,,,,,,,,,,,
23.83711416,1.072,6.589,0.919,,,,,,,,,,,,,,,,,,,,,
23.86418302,1.072,6.589,0.919,,,,,,,,,,,,,,,,,,,,,
23.89095003,1.072,6.589,0.919,,,,,,,,,,,,,,,,,,,,,
23.91997511,1.072,6.589,0.919,,,,,,,,,,,,,,,,,,,,,
23.95156104,1.072,6.589,0.919,,,,,,,,,,,,,,,,,,,,,
23.97963411,1.072,6.589,0.919,,,,,,,,,,,,,,,,,,,,,
24.01275212,1.072,6.589,0.919,,,,,,,,,,,,,,,,,,,,,
24.23587114,1.532,7.508,-1.379,,,,,,,,,,,,,,,,,,,,,
24.24619395,1.532,7.508,-1.379,,,,,,,,,,,,,,,,,,,,,
24.26209003,1.532,7.508,-1.379,,,,,,,,,,,,,,,,,,,,,
24.28626711,1.532,7.508,-1.379,,,,,,,,,,,,,,,,,,,,,
24.31064302,1.532,7.508,-1.379,,,,,,,,,,,,,,,,,,,,,
24.34033997,1.532,7.508,-1.379,,,,,,,,,,,,,,,,,,,,,
24.36639506,1.532,7.508,-1.379,,,,,,,,,,,,,,,,,,,,,
24.40419514,1.532,7.508,-1.379,,,,,,,,,,,,,,,,,,,,,
24.43498404,1.532,7.508,-1.379,,,,,,,,,,,,,,,,,,,,,
24.48524196,1.532,7.508,-1.379,,,,,,,,,,,,,,,,,,,,,
24.515822,1.532,7.508,-1.379,,,,,,,,,,,,,,,,,,,,,
24.54126603,0.153,7.968,0.459,,,,,,,,,,,,,,,,,,,,,
24.56665308,0.153,7.968,0.459,,,,,,,,,,,,,,,,,,,,,
24.60928304,0.153,7.968,0.459,,,,,,,,,,,,,,,,,,,,,
24.63870699,0.153,7.968,0.459,,,,,,,,,,,,,,,,,,,,,
24.65566904,0.153,7.968,0.459,,,,,,,,,,,,,,,,,,,,,
24.66525394,0.153,7.968,0.459,,,,,,,,,,,,,,,,,,,,,
24.67619116,0.153,7.968,0.459,,,,,,,,,,,,,,,,,,,,,
24.70101196,0.153,7.968,0.459,,,,,,,,,,,,,,,,,,,,,
24.72858912,0.153,7.968,0.459,,,,,,,,,,,,,,,,,,,,,
24.96631605,0.153,7.968,0.459,,,,,,,,,,,,,,,,,,,,,
25.01365907,0.153,7.968,0.459,,,,,,,,,,,,,,,,,,,,,
25.0704611,-0.306,10.879,-0.306,,,,,,,,,,,,,,,,,,,,,
25.09549815,-0.306,10.879,-0.306,,,,,,,,,,,,,,,,,,,,,
25.12359411,-0.306,10.879,-0.306,,,,,,,,,,,,,,,,,,,,,
25.152335,-0.306,10.879,-0.306,,,,,,,,,,,,,,,,,,,,,
25.16895897,-0.306,10.879,-0.306,,,,,,,,,,,,,,,,,,,,,
25.19351799,-0.306,10.879,-0.306,,,,,,,,,,,,,,,,,,,,,
25.26048309,-0.306,10.879,-0.306,,,,,,,,,,,,,,,,,,,,,
25.27097804,-0.306,10.879,-0.306,,,,,,,,,,,,,,,,,,,,,
25.29656608,-0.306,10.879,-0.306,,,,,,,,,,,,,,,,,,,,,
25.32225902,-0.306,10.879,-0.306,,,,,,,,,,,,,,,,,,,,,
25.34620006,-0.306,10.879,-0.306,,,,,,,,,,,,,,,,,,,,,
25.36890895,-0.306,10.879,-0.306,,,,,,,,,,,,,,,,,,,,,
25.39167816,-0.306,10.879,-0.306,,,,,,,,,,,,,,,,,,,,,
25.41358716,-0.306,10.879,-0.306,,,,,,,,,,,,,,,,,,,,,
25.4373141,-0.306,10.879,-0.306,,,,,,,,,,,,,,,,,,,,,
25.4603861,-0.306,10.879,-0.306,,,,,,,,,,,,,,,,,,,,,
25.68314797,2.298,11.339,0.612,,,,,,,,,,,,,,,,,,,,,
25.70266802,2.298,11.339,0.612,,,,,,,,,,,,,,,,,,,,,
25.72610194,2.298,11.339,0.612,,,,,,,,,,,,,,,,,,,,,
25.74567897,2.298,11.339,0.612,,,,,,,,,,,,,,,,,,,,,
25.78921897,2.298,11.339,0.612,,,,,,,,,,,,,,,,,,,,,
25.8040591,2.298,11.339,0.612,,,,,,,,,,,,,,,,,,,,,
25.81345803,2.298,11.339,0.612,,,,,,,,,,,,,,,,,,,,,
25.82932407,2.298,11.339,0.612,,,,,,,,,,,,,,,,,,,,,
25.85591013,2.298,11.339,0.612,,,,,,,,,,,,,,,,,,,,,
25.88618024,2.298,11.339,0.612,,,,,,,,,,,,,,,,,,,,,
25.92523129,2.298,11.339,0.612,,,,,,,,,,,,,,,,,,,,,
25.94804223,2.298,11.339,0.612,,,,,,,,,,,,,,,,,,,,,
25.97417934,2.298,11.339,0.612,,,,,,,,,,,,,,,,,,,,,
26.00977715,2.298,11.339,0.612,,,,,,,,,,,,,,,,,,,,,
26.03771432,1.685,9.807,3.83,,,,,,,,,,,,,,,,,,,,,
26.06464417,1.685,9.807,3.83,,,,,,,,,,,,,,,,,,,,,
26.09590133,1.685,9.807,3.83,,,,,,,,,,,,,,,,,,,,,
26.12261017,1.685,9.807,3.83,,,,,,,,,,,,,,,,,,,,,
26.15041717,1.685,9.807,3.83,,,,,,,,,,,,,,,,,,,,,
26.3572162,1.685,9.807,3.83,,,,,,,,,,,,,,,,,,,,,
26.3952132,1.685,9.807,3.83,,,,,,,,,,,,,,,,,,,,,
26.41901215,1.685,9.807,3.83,,,,,,,,,,,,,,,,,,,,,
26.45116718,1.685,9.807,3.83,,,,,,,,,,,,,,,,,,,,,
26.48603232,1.685,9.807,3.83,,,,,,,,,,,,,,,,,,,,,
26.52424319,1.685,9.807,3.83,,,,,,,,,,,,,,,,,,,,,
26.57594331,1.685,11.186,0.612,,,,,,,,,,,,,,,,,,,,,
26.62344225,1.685,11.186,0.612,,,,,,,,,,,,,,,,,,,,,
26.64635714,1.685,11.186,0.612,,,,,,,,,,,,,,,,,,,,,
26.68207129,1.685,11.186,0.612,,,,,,,,,,,,,,,,,,,,,
26.71096118,1.685,11.186,0.612,,,,,,,,,,,,,,,,,,,,,
26.73879416,1.685,11.186,0.612,,,,,,,,,,,,,,,,,,,,,
26.78114326,1.685,11.186,0.612,,,,,,,,,,,,,,,,,,,,,
26.80814918,1.685,11.186,0.612,,,,,,,,,,,,,,,,,,,,,
26.83521827,1.685,11.186,0.612,,,,,,,,,,,,,,,,,,,,,
26.99558123,1.685,11.186,0.612,,,,,,,,,,,,,,,,,,,,,
27.06479533,1.072,14.404,-0.306,,,,,,,,,,,,,,,,,,,,,
27.09530623,1.072,14.404,-0.306,,,,,,,,,,,,,,,,,,,,,
27.12342031,1.072,14.404,-0.306,,,,,,,,,,,,,,,,,,,,,
27.15627726,1.072,14.404,-0.306,,,,,,,,,,,,,,,,,,,,,
27.19099315,1.072,14.404,-0.306,,,,,,,,,,,,,,,,,,,,,
27.21016629,1.072,14.404,-0.306,,,,,,,,,,,,,,,,,,,,,
27.23274525,1.072,14.404,-0.306,,,,,,,,,,,,,,,,,,,,,
27.26024421,1.072,14.404,-0.306,,,,,,,,,,,,,,,,,,,,,
27.28121837,1.072,14.404,-0.306,,,,,,,,,,,,,,,,,,,,,
27.30886729,1.072,14.404,-0.306,,,,,,,,,,,,,,,,,,,,,
27.33688219,1.072,14.404,-0.306,,,,,,,,,,,,,,,,,,,,,
27.3619643,1.072,14.404,-0.306,,,,,,,,,,,,,,,,,,,,,
27.38367017,1.072,14.404,-0.306,,,,,,,,,,,,,,,,,,,,,
27.42392214,1.072,14.404,-0.306,,,,,,,,,,,,,,,,,,,,,
27.45124228,1.072,14.404,-0.306,,,,,,,,,,,,,,,,,,,,,
27.47651132,1.072,14.404,-0.306,,,,,,,,,,,,,,,,,,,,,
27.71667417,1.072,14.404,-0.306,,,,,,,,,,,,,,,,,,,,,
27.73908933,1.072,12.411,-2.451,,,,,,,,,,,,,,,,,,,,,
27.76155718,1.072,12.411,-2.451,,,,,,,,,,,,,,,,,,,,,
27.78981216,1.072,12.411,-2.451,,,,,,,,,,,,,,,,,,,,,
27.81682427,1.072,12.411,-2.451,,,,,,,,,,,,,,,,,,,,,
27.84423931,1.072,12.411,-2.451,,,,,,,,,,,,,,,,,,,,,
27.86661728,1.072,12.411,-2.451,,,,,,,,,,,,,,,,,,,,,
27.89083322,1.072,12.411,-2.451,,,,,,,,,,,,,,,,,,,,,
27.92201717,1.072,12.411,-2.451,,,,,,,,,,,,,,,,,,,,,
27.94686826,1.072,12.411,-2.451,,,,,,,,,,,,,,,,,,,,,
27.9758993,1.072,12.411,-2.451,,,,,,,,,,,,,,,,,,,,,
28.00795134,1.072,12.411,-2.451,,,,,,,,,,,,,,,,,,,,,
28.03750928,1.532,11.186,-1.838,,,,,,,,,,,,,,,,,,,,,
28.05804713,1.532,11.186,-1.838,,,,,,,,,,,,,,,,,,,,,
28.09380515,1.532,11.186,-1.838,,,,,,,,,,,,,,,,,,,,,
28.12062033,1.532,11.186,-1.838,,,,,,,,,,,,,,,,,,,,,
28.14934333,1.532,11.186,-1.838,,,,,,,,,,,,,,,,,,,,,
28.18388923,1.532,11.186,-1.838,,,,,,,,,,,,,,,,,,,,,
28.94493826,1.532,11.186,-1.838,,,,,,,,,,,,,,,,,,,,,
28.95485719,0,11.952,-1.225,,,,,,,,,,,,,,,,,,,,,
28.97546919,0,11.952,-1.225,,,,,,,,,,,,,,,,,,,,,
28.99586018,0,11.952,-1.225,,,,,,,,,,,,,,,,,,,,,
29.00699814,0,11.952,-1.225,,,,,,,,,,,,,,,,,,,,,
29.02659114,0.766,9.653,-2.145,,,,,,,,,,,,,,,,,,,,,
29.06234034,0.766,9.653,-2.145,,,,,,,,,,,,,,,,,,,,,
29.0978473,0.766,9.653,-2.145,,,,,,,,,,,,,,,,,,,,,
29.12523134,0.766,9.653,-2.145,,,,,,,,,,,,,,,,,,,,,
29.15305622,0.766,9.653,-2.145,,,,,,,,,,,,,,,,,,,,,
29.18320735,0.766,9.653,-2.145,,,,,,,,,,,,,,,,,,,,,
29.21643527,0.766,9.653,-2.145,,,,,,,,,,,,,,,,,,,,,
29.23590835,0.766,9.653,-2.145,,,,,,,,,,,,,,,,,,,,,
29.26027234,0.766,9.653,-2.145,,,,,,,,,,,,,,,,,,,,,
29.28868921,0.766,9.653,-2.145,,,,,,,,,,,,,,,,,,,,,
29.31078918,0.766,9.653,-2.145,,,,,,,,,,,,,,,,,,,,,
29.94340237,0.766,9.653,-2.145,,,,,,,,,,,,,,,,,,,,,
29.96408232,0.153,10.113,-1.685,,,,,,,,,,,,,,,,,,,,,
30.01813729,0.153,10.113,-1.685,,,,,,,,,,,,,,,,,,,,,
30.0413142,1.532,8.427,-2.298,,,,,,,,,,,,,,,,,,,,,
30.07325919,1.532,8.427,-2.298,,,,,,,,,,,,,,,,,,,,,
30.09475024,1.532,8.427,-2.298,,,,,,,,,,,,,,,,,,,,,
30.11913236,1.532,8.427,-2.298,,,,,,,,,,,,,,,,,,,,,
30.13854034,1.532,8.427,-2.298,,,,,,,,,,,,,,,,,,,,,
30.16316827,1.532,8.427,-2.298,,,,,,,,,,,,,,,,,,,,,
30.17316421,1.532,8.427,-2.298,,,,,,,,,,,,,,,,,,,,,
30.18283923,1.532,8.427,-2.298,,,,,,,,,,,,,,,,,,,,,
30.20050128,1.532,8.427,-2.298,,,,,,,,,,,,,,,,,,,,,
30.22848018,1.532,8.427,-2.298,,,,,,,,,,,,,,,,,,,,,
30.25915916,1.532,8.427,-2.298,,,,,,,,,,,,,,,,,,,,,
30.29238327,1.532,8.427,-2.298,,,,,,,,,,,,,,,,,,,,,
30.32884415,1.532,8.427,-2.298,,,,,,,,,,,,,,,,,,,,,
30.36050137,1.532,8.427,-2.298,,,,,,,,,,,,,,,,,,,,,
30.39300235,1.532,8.427,-2.298,,,,,,,,,,,,,,,,,,,,,
30.41886123,1.532,8.427,-2.298,,,,,,,,,,,,,,,,,,,,,
30.44264324,1.532,8.427,-2.298,,,,,,,,,,,,,,,,,,,,,
30.47793515,1.532,8.427,-2.298,,,,,,,,,,,,,,,,,,,,,
30.50381835,1.532,8.427,-2.298,,,,,,,,,,,,,,,,,,,,,
30.52530821,0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,,,,
30.54774936,0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,,,,
30.57608731,0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,,,,
30.60117825,0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,,,,
30.63109835,0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,,,,
30.6701432,0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,,,,
30.69449933,0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,,,,
30.7239352,0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,,,,
30.7648433,0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,,,,
30.79100831,0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,,,,
30.81520732,0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,,,,
30.83566626,0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,,,,
30.85441525,0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,,,,
30.88230427,0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,,,,
30.90523227,0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,,,,
30.92480619,0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,,,,
31.17197138,0.153,8.887,-1.225,,,,,,,,,,,,,,,,,,,,,
31.18453628,0.612,8.274,-1.225,,,,,,,,,,,,,,,,,,,,,
31.20876246,0.612,8.274,-1.225,,,,,,,,,,,,,,,,,,,,,
31.24362451,0.612,8.274,-1.225,,,,,,,,,,,,,,,,,,,,,
31.26992637,0.612,8.274,-1.225,,,,,,,,,,,,,,,,,,,,,
31.29561049,0.612,8.274,-1.225,,,,,,,,,,,,,,,,,,,,,
31.31712848,0.612,8.274,-1.225,,,,,,,,,,,,,,,,,,,,,
31.34169847,0.612,8.274,-1.225,,,,,,,,,,,,,,,,,,,,,
31.35876137,0.612,8.274,-1.225,,,,,,,,,,,,,,,,,,,,,
31.38537532,0.612,8.274,-1.225,,,,,,,,,,,,,,,,,,,,,
31.3951264,0.612,8.274,-1.225,,,,,,,,,,,,,,,,,,,,,
31.4115954,0.612,8.274,-1.225,,,,,,,,,,,,,,,,,,,,,
31.43709141,0.612,8.274,-1.225,,,,,,,,,,,,,,,,,,,,,
31.46426135,0.612,8.274,-1.225,,,,,,,,,,,,,,,,,,,,,
31.49457627,0.612,8.274,-1.225,,,,,,,,,,,,,,,,,,,,,
31.51815229,0.612,8.274,-1.225,,,,,,,,,,,,,,,,,,,,,
31.54427248,0.306,7.048,0,,,,,,,,,,,,,,,,,,,,,
31.56437641,0.306,7.048,0,,,,,,,,,,,,,,,,,,,,,
31.58876329,0.306,7.048,0,,,,,,,,,,,,,,,,,,,,,
31.6080814,0.306,7.048,0,,,,,,,,,,,,,,,,,,,,,
31.63862735,0.306,7.048,0,,,,,,,,,,,,,,,,,,,,,
31.66041928,0.306,7.048,0,,,,,,,,,,,,,,,,,,,,,
31.96601635,0.306,7.048,0,,,,,,,,,,,,,,,,,,,,,
31.9881795,0.306,7.048,0,,,,,,,,,,,,,,,,,,,,,
32.01499635,0.306,7.048,0,,,,,,,,,,,,,,,,,,,,,
32.03836041,1.225,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
32.06798345,1.225,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
32.09260946,1.225,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
32.11661631,1.225,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
32.14745933,1.225,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
32.17673546,1.225,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
32.19883042,1.225,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
32.22615438,1.225,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
32.24750644,1.225,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
32.27461844,1.225,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
32.29671031,1.225,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
32.32365447,1.225,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
32.34762245,1.225,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
32.37085038,1.225,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
32.39554649,1.225,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
32.40571433,1.225,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
32.43644148,1.225,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
32.75214129,1.225,6.895,0.153,,,,,,,,,,,,,,,,,,,,,
32.77327639,2.145,7.814,-1.072,,,,,,,,,,,,,,,,,,,,,
32.81622129,2.145,7.814,-1.072,,,,,,,,,,,,,,,,,,,,,
32.84018737,2.145,7.814,-1.072,,,,,,,,,,,,,,,,,,,,,
32.86853128,2.145,7.814,-1.072,,,,,,,,,,,,,,,,,,,,,
32.88721734,2.145,7.814,-1.072,,,,,,,,,,,,,,,,,,,,,
32.91525942,2.145,7.814,-1.072,,,,,,,,,,,,,,,,,,,,,
32.9464255,2.145,7.814,-1.072,,,,,,,,,,,,,,,,,,,,,
32.97143727,2.145,7.814,-1.072,,,,,,,,,,,,,,,,,,,,,
32.99210149,2.145,7.814,-1.072,,,,,,,,,,,,,,,,,,,,,
33.02235228,2.145,7.814,-1.072,,,,,,,,,,,,,,,,,,,,,
33.04550129,1.379,11.186,-0.306,,,,,,,,,,,,,,,,,,,,,
33.07174641,1.379,11.186,-0.306,,,,,,,,,,,,,,,,,,,,,
33.09850341,1.379,11.186,-0.306,,,,,,,,,,,,,,,,,,,,,
33.12834149,1.379,11.186,-0.306,,,,,,,,,,,,,,,,,,,,,
33.15514332,1.379,11.186,-0.306,,,,,,,,,,,,,,,,,,,,,
33.1790815,1.379,11.186,-0.306,,,,,,,,,,,,,,,,,,,,,
33.1902073,1.379,11.186,-0.306,,,,,,,,,,,,,,,,,,,,,
33.19984036,1.379,11.186,-0.306,,,,,,,,,,,,,,,,,,,,,
33.21269446,1.379,11.186,-0.306,,,,,,,,,,,,,,,,,,,,,
33.22213727,1.379,11.186,-0.306,,,,,,,,,,,,,,,,,,,,,
33.23192245,1.379,11.186,-0.306,,,,,,,,,,,,,,,,,,,,,
33.2417553,1.379,11.186,-0.306,,,,,,,,,,,,,,,,,,,,,
33.54161936,1.379,11.186,-0.306,,,,,,,,,,,,,,,,,,,,,
33.5517624,-0.153,11.339,0.919,,,,,,,,,,,,,,,,,,,,,
33.5613144,-0.153,11.339,0.919,,,,,,,,,,,,,,,,,,,,,
33.57118231,-0.153,11.339,0.919,,,,,,,,,,,,,,,,,,,,,
33.5807715,-0.153,11.339,0.919,,,,,,,,,,,,,,,,,,,,,
33.59052044,-0.153,11.339,0.919,,,,,,,,,,,,,,,,,,,,,
33.60003048,-0.153,11.339,0.919,,,,,,,,,,,,,,,,,,,,,
33.60979348,-0.153,11.339,0.919,,,,,,,,,,,,,,,,,,,,,
33.62189942,-0.153,11.339,0.919,,,,,,,,,,,,,,,,,,,,,
33.63158542,-0.153,11.339,0.919,,,,,,,,,,,,,,,,,,,,,
33.64339238,-0.153,11.339,0.919,,,,,,,,,,,,,,,,,,,,,
33.65286737,-0.153,11.339,0.919,,,,,,,,,,,,,,,,,,,,,
33.66246849,-0.153,11.339,0.919,,,,,,,,,,,,,,,,,,,,,
33.67222935,-0.153,11.339,0.919,,,,,,,,,,,,,,,,,,,,,
33.68178946,-0.153,11.339,0.919,,,,,,,,,,,,,,,,,,,,,
33.69202429,-0.153,11.339,0.919,,,,,,,,,,,,,,,,,,,,,
33.70152241,-0.153,11.339,0.919,,,,,,,,,,,,,,,,,,,,,
33.71135741,-0.153,11.339,0.919,,,,,,,,,,,,,,,,,,,,,
33.72232038,-0.153,11.339,0.919,,,,,,,,,,,,,,,,,,,,,
33.73190838,-0.153,11.339,0.919,,,,,,,,,,,,,,,,,,,,,
33.74216348,-0.153,11.339,0.919,,,,,,,,,,,,,,,,,,,,,
33.75174027,-0.153,11.339,0.919,,,,,,,,,,,,,,,,,,,,,
33.76154643,-0.153,11.339,0.919,,,,,,,,,,,,,,,,,,,,,
33.77102142,-0.153,11.339,0.919,,,,,,,,,,,,,,,,,,,,,
