Time, x, y, z,,,,,,,,,,,,,,,,,,
21.11036017,-1.072,8.274,6.282,,,,,,,,,,,,,,,,,,
21.12617424,-1.225,7.968,6.589,,,,,,,,,,,,,,,,,,
21.71679412,-1.379,8.427,7.355,,,,,,,,,,,,,,,,,,
21.72923528,-1.072,9.04,4.75,,,,,,,,,,,,,,,,,,
21.76188026,-1.225,9.347,4.443,,,,,,,,,,,,,,,,,,
21.77942024,-1.532,8.887,6.435,,,,,,,,,,,,,,,,,,
21.79063021,-0.306,8.887,5.363,,,,,,,,,,,,,,,,,,
21.80300818,-0.306,8.887,5.363,,,,,,,,,,,,,,,,,,
21.81499229,-0.306,8.274,3.217,,,,,,,,,,,,,,,,,,
21.82794128,-1.992,10.266,4.75,,,,,,,,,,,,,,,,,,
21.84097014,-1.992,9.04,5.976,,,,,,,,,,,,,,,,,,
21.85308515,-1.992,9.04,5.976,,,,,,,,,,,,,,,,,,
21.86570011,-2.604,8.274,4.75,,,,,,,,,,,,,,,,,,
21.87744127,-1.992,8.887,2.298,,,,,,,,,,,,,,,,,,
21.8896793,-1.992,8.887,2.298,,,,,,,,,,,,,,,,,,
21.90116011,-0.459,9.347,1.072,,,,,,,,,,,,,,,,,,
21.91585217,-0.459,9.347,1.072,,,,,,,,,,,,,,,,,,
21.92752825,-0.459,9.96,1.685,,,,,,,,,,,,,,,,,,
21.93923412,-1.532,9.807,1.379,,,,,,,,,,,,,,,,,,
21.95169126,-1.685,10.419,0.459,,,,,,,,,,,,,,,,,,
21.96297728,-1.685,10.726,0.612,,,,,,,,,,,,,,,,,,
21.97583328,-1.992,10.419,0.459,,,,,,,,,,,,,,,,,,
21.98889433,-1.992,10.419,0.459,,,,,,,,,,,,,,,,,,
22.00179921,-2.145,9.96,1.379,,,,,,,,,,,,,,,,,,
22.01649414,-2.145,9.807,2.451,,,,,,,,,,,,,,,,,,
22.02849613,-2.604,10.726,1.685,,,,,,,,,,,,,,,,,,
22.04081117,-2.604,10.726,1.685,,,,,,,,,,,,,,,,,,
22.05260621,-1.838,10.573,1.532,,,,,,,,,,,,,,,,,,
22.0868033,-1.685,10.573,-0.459,,,,,,,,,,,,,,,,,,
22.10375415,-0.919,9.807,1.532,,,,,,,,,,,,,,,,,,
22.11784922,-1.379,9.807,-0.766,,,,,,,,,,,,,,,,,,
22.12998329,-1.379,9.807,-0.766,,,,,,,,,,,,,,,,,,
22.14128719,-1.225,10.113,-0.306,,,,,,,,,,,,,,,,,,
22.15388714,-1.225,10.113,-0.306,,,,,,,,,,,,,,,,,,
22.16602217,-1.379,9.96,-1.532,,,,,,,,,,,,,,,,,,
22.1771792,-1.225,9.96,-1.379,,,,,,,,,,,,,,,,,,
22.18881618,-0.766,9.807,-2.145,,,,,,,,,,,,,,,,,,
22.20122515,-0.919,9.807,-2.298,,,,,,,,,,,,,,,,,,
22.21307813,-1.072,9.653,-1.992,,,,,,,,,,,,,,,,,,
22.9308673,-1.685,9.653,-0.459,,,,,,,,,,,,,,,,,,
22.95008622,-1.225,9.653,-0.306,,,,,,,,,,,,,,,,,,
22.96840011,-1.225,10.573,0.459,,,,,,,,,,,,,,,,,,
22.98336111,-0.919,10.419,-0.919,,,,,,,,,,,,,,,,,,
22.99645816,-1.225,10.113,-0.306,,,,,,,,,,,,,,,,,,
23.00858222,-0.919,9.653,-1.225,,,,,,,,,,,,,,,,,,
23.02548419,-1.532,9.807,-0.153,,,,,,,,,,,,,,,,,,
23.0381652,-0.919,9.347,-1.379,,,,,,,,,,,,,,,,,,
23.05201827,-1.225,10.113,0,,,,,,,,,,,,,,,,,,
23.0641142,-1.225,10.113,0,,,,,,,,,,,,,,,,,,
23.07662927,-1.072,10.573,-1.532,,,,,,,,,,,,,,,,,,
23.0888301,-1.379,10.113,-0.766,,,,,,,,,,,,,,,,,,
23.10057627,-0.766,9.653,-0.459,,,,,,,,,,,,,,,,,,
23.11292516,-0.766,9.653,-0.459,,,,,,,,,,,,,,,,,,
23.12472116,-1.072,9.96,0.306,,,,,,,,,,,,,,,,,,
23.1370083,-1.532,10.113,0,,,,,,,,,,,,,,,,,,
23.15176331,-1.532,10.113,0,,,,,,,,,,,,,,,,,,
23.16286527,-1.379,9.5,-0.612,,,,,,,,,,,,,,,,,,
23.1748253,-1.379,9.5,-0.612,,,,,,,,,,,,,,,,,,
23.18752919,-1.532,9.96,0.612,,,,,,,,,,,,,,,,,,
23.22435223,-1.379,10.113,-1.072,,,,,,,,,,,,,,,,,,
23.2378193,-1.225,9.807,-0.766,,,,,,,,,,,,,,,,,,
23.26104127,-1.225,9.96,-0.459,,,,,,,,,,,,,,,,,,
23.27321611,-1.225,9.96,-1.838,,,,,,,,,,,,,,,,,,
23.28509031,-1.225,9.96,-1.838,,,,,,,,,,,,,,,,,,
23.30563532,-1.685,10.113,-0.919,,,,,,,,,,,,,,,,,,
23.31833826,-1.532,9.96,-1.838,,,,,,,,,,,,,,,,,,
23.33016215,-1.072,10.266,-1.225,,,,,,,,,,,,,,,,,,
23.34221612,-1.072,10.266,-1.225,,,,,,,,,,,,,,,,,,
23.35731922,-1.532,10.573,-1.532,,,,,,,,,,,,,,,,,,
23.3695973,-1.225,10.113,0.459,,,,,,,,,,,,,,,,,,
23.3811482,-0.919,9.807,-0.612,,,,,,,,,,,,,,,,,,
23.39374815,-0.919,9.807,-0.612,,,,,,,,,,,,,,,,,,
23.40576015,-1.379,10.113,-0.919,,,,,,,,,,,,,,,,,,
24.08752428,-1.379,10.419,-1.532,,,,,,,,,,,,,,,,,,
24.10099231,-1.072,9.653,-0.766,,,,,,,,,,,,,,,,,,
24.11559211,-1.072,9.96,-0.612,,,,,,,,,,,,,,,,,,
24.12859117,-1.532,9.807,-0.766,,,,,,,,,,,,,,,,,,
24.14165722,-1.532,9.96,-0.766,,,,,,,,,,,,,,,,,,
24.15345226,-0.919,9.653,0.459,,,,,,,,,,,,,,,,,,
24.17100011,-1.072,10.573,-0.612,,,,,,,,,,,,,,,,,,
24.1844822,-1.225,9.653,-0.612,,,,,,,,,,,,,,,,,,
24.19811212,-1.685,10.266,0.919,,,,,,,,,,,,,,,,,,
24.20991622,-1.379,9.96,-0.153,,,,,,,,,,,,,,,,,,
24.2216221,-1.379,9.653,1.225,,,,,,,,,,,,,,,,,,
24.23627816,-1.379,9.653,0.612,,,,,,,,,,,,,,,,,,
24.26072012,-1.379,9.96,0.766,,,,,,,,,,,,,,,,,,
24.2775992,-1.072,10.266,-0.153,,,,,,,,,,,,,,,,,,
24.29007731,-1.072,9.807,1.379,,,,,,,,,,,,,,,,,,
24.30205332,-1.225,9.96,0.153,,,,,,,,,,,,,,,,,,
24.3134061,-1.225,10.573,0.306,,,,,,,,,,,,,,,,,,
24.32548915,-1.225,10.573,0.306,,,,,,,,,,,,,,,,,,
24.33870827,-0.919,9.96,0,,,,,,,,,,,,,,,,,,
24.35315619,-1.225,9.807,0.459,,,,,,,,,,,,,,,,,,
24.36720716,-1.225,9.807,-1.225,,,,,,,,,,,,,,,,,,
24.38323723,-1.532,10.419,-1.072,,,,,,,,,,,,,,,,,,
24.39643131,-1.379,9.807,-0.612,,,,,,,,,,,,,,,,,,
24.41042529,-1.379,9.807,-0.612,,,,,,,,,,,,,,,,,,
24.4233862,-1.532,9.96,-0.306,,,,,,,,,,,,,,,,,,
24.45858632,-1.532,9.96,-0.306,,,,,,,,,,,,,,,,,,
24.47046314,-1.072,9.807,0,,,,,,,,,,,,,,,,,,
24.48480712,-1.532,9.96,-0.459,,,,,,,,,,,,,,,,,,
24.49608623,-1.225,9.96,0,,,,,,,,,,,,,,,,,,
24.50868212,-1.532,10.113,1.685,,,,,,,,,,,,,,,,,,
24.51998411,-1.532,10.113,-0.153,,,,,,,,,,,,,,,,,,
24.53310023,-1.532,10.113,-0.153,,,,,,,,,,,,,,,,,,
24.54500614,-0.919,10.266,0.153,,,,,,,,,,,,,,,,,,
24.56863509,-1.072,9.96,-0.459,,,,,,,,,,,,,,,,,,
25.22569428,-1.072,9.96,-0.459,,,,,,,,,,,,,,,,,,
25.23733626,-1.072,8.887,6.129,,,,,,,,,,,,,,,,,,
25.24873124,-0.919,8.734,6.129,,,,,,,,,,,,,,,,,,
25.26028715,-0.766,8.581,4.443,,,,,,,,,,,,,,,,,,
25.27164422,-0.459,8.887,3.217,,,,,,,,,,,,,,,,,,
25.28287922,-0.766,9.653,6.129,,,,,,,,,,,,,,,,,,
25.29457532,-0.306,8.734,4.75,,,,,,,,,,,,,,,,,,
25.30835925,-0.766,9.04,3.677,,,,,,,,,,,,,,,,,,
25.31982814,-0.919,9.347,5.209,,,,,,,,,,,,,,,,,,
25.33108531,-0.612,8.427,4.75,,,,,,,,,,,,,,,,,,
25.34268414,-1.225,8.427,4.443,,,,,,,,,,,,,,,,,,
25.35353909,-0.612,8.734,5.363,,,,,,,,,,,,,,,,,,
25.36489211,-1.072,8.274,4.75,,,,,,,,,,,,,,,,,,
25.37635218,-0.766,8.887,4.75,,,,,,,,,,,,,,,,,,
25.3878492,-0.919,8.887,4.443,,,,,,,,,,,,,,,,,,
25.39918314,-0.766,9.194,4.443,,,,,,,,,,,,,,,,,,
25.41315423,-0.766,8.274,4.903,,,,,,,,,,,,,,,,,,
25.42508923,-1.532,8.887,4.75,,,,,,,,,,,,,,,,,,
25.4366921,-1.225,9.194,5.516,,,,,,,,,,,,,,,,,,
25.44818722,-1.379,8.581,6.282,,,,,,,,,,,,,,,,,,
25.45964228,-1.225,8.887,5.056,,,,,,,,,,,,,,,,,,
25.47105728,-0.766,8.427,5.516,,,,,,,,,,,,,,,,,,
25.48206626,-1.072,8.734,5.363,,,,,,,,,,,,,,,,,,
25.49333511,-0.919,7.661,4.29,,,,,,,,,,,,,,,,,,
25.50499211,-0.306,7.814,5.363,,,,,,,,,,,,,,,,,,
25.51918112,0.306,8.274,6.589,,,,,,,,,,,,,,,,,,
25.53057419,0,7.814,7.508,,,,,,,,,,,,,,,,,,
25.54144631,-0.459,7.508,5.363,,,,,,,,,,,,,,,,,,
25.5526651,-1.838,7.508,6.589,,,,,,,,,,,,,,,,,,
25.56374823,-1.225,7.508,7.202,,,,,,,,,,,,,,,,,,
25.57583319,-0.766,7.355,6.895,,,,,,,,,,,,,,,,,,
25.58727013,-0.766,7.355,8.121,,,,,,,,,,,,,,,,,,
25.5984243,-0.459,7.048,7.661,,,,,,,,,,,,,,,,,,
25.61242329,-0.306,7.355,7.202,,,,,,,,,,,,,,,,,,
25.6240121,-0.306,7.508,7.968,,,,,,,,,,,,,,,,,,
25.63770925,-0.306,7.508,7.968,,,,,,,,,,,,,,,,,,
25.65363418,-0.459,7.814,7.048,,,,,,,,,,,,,,,,,,
25.66990624,-0.459,7.814,7.048,,,,,,,,,,,,,,,,,,
25.68064033,-0.306,7.355,7.355,,,,,,,,,,,,,,,,,,
25.69162832,-0.306,7.355,7.355,,,,,,,,,,,,,,,,,,
25.70295821,-1.072,7.202,7.508,,,,,,,,,,,,,,,,,,
25.71732818,-0.612,7.355,5.822,,,,,,,,,,,,,,,,,,
27.45262228,-0.919,7.355,6.895,,,,,,,,,,,,,,,,,,
27.46696316,-0.766,9.96,0.306,,,,,,,,,,,,,,,,,,
27.48916327,-1.685,10.113,-0.153,,,,,,,,,,,,,,,,,,
27.50779019,-1.532,9.5,0,,,,,,,,,,,,,,,,,,
27.53080617,-1.532,9.5,0,,,,,,,,,,,,,,,,,,
27.54212032,-1.225,9.807,-0.153,,,,,,,,,,,,,,,,,,
27.5528823,-0.919,9.807,-0.612,,,,,,,,,,,,,,,,,,
27.56619917,-1.072,9.96,-1.072,,,,,,,,,,,,,,,,,,
27.58159624,-1.225,9.807,-1.379,,,,,,,,,,,,,,,,,,
27.59353314,-1.225,9.5,0.306,,,,,,,,,,,,,,,,,,
27.60767423,-0.919,10.419,-0.153,,,,,,,,,,,,,,,,,,
27.61925517,-1.072,10.419,-0.153,,,,,,,,,,,,,,,,,,
27.63945113,-1.072,10.419,-0.153,,,,,,,,,,,,,,,,,,
27.65268527,-1.685,10.266,-0.766,,,,,,,,,,,,,,,,,,
27.68098722,-1.532,10.726,-0.153,,,,,,,,,,,,,,,,,,
27.69244133,-1.072,10.266,-1.532,,,,,,,,,,,,,,,,,,
27.70499121,-1.379,10.113,-1.379,,,,,,,,,,,,,,,,,,
27.71590124,-1.379,10.113,-1.379,,,,,,,,,,,,,,,,,,
27.72697316,-1.838,10.726,-1.072,,,,,,,,,,,,,,,,,,
27.75726426,-1.379,9.653,-0.306,,,,,,,,,,,,,,,,,,
27.76671541,-1.225,10.113,-0.306,,,,,,,,,,,,,,,,,,
27.78761328,-1.225,9.807,-1.072,,,,,,,,,,,,,,,,,,
27.82134331,-1.379,9.96,1.379,,,,,,,,,,,,,,,,,,
27.84361423,-1.225,10.266,0.612,,,,,,,,,,,,,,,,,,
27.85565818,-1.072,9.653,-0.919,,,,,,,,,,,,,,,,,,
27.86739338,-1.225,10.419,-0.459,,,,,,,,,,,,,,,,,,
27.8808862,-0.919,9.653,0,,,,,,,,,,,,,,,,,,
27.89339626,-0.919,9.653,0,,,,,,,,,,,,,,,,,,
27.90484822,-1.225,9.96,-0.306,,,,,,,,,,,,,,,,,,
27.92461527,-0.612,9.807,-0.153,,,,,,,,,,,,,,,,,,
27.9741093,-1.072,10.419,0.153,,,,,,,,,,,,,,,,,,
27.98832024,-0.612,9.5,-0.612,,,,,,,,,,,,,,,,,,
28.00113237,-0.766,9.96,0,,,,,,,,,,,,,,,,,,
28.01372636,-1.379,10.419,-0.153,,,,,,,,,,,,,,,,,,
28.02532328,-0.766,10.113,-1.225,,,,,,,,,,,,,,,,,,
28.03683818,-1.072,9.96,-0.766,,,,,,,,,,,,,,,,,,
28.04914439,-0.612,9.96,-0.612,,,,,,,,,,,,,,,,,,
28.06131018,-0.766,9.5,0,,,,,,,,,,,,,,,,,,
28.07221735,-1.379,10.573,-0.459,,,,,,,,,,,,,,,,,,
28.08751834,-1.379,10.573,-0.459,,,,,,,,,,,,,,,,,,
28.09918225,-1.225,10.726,-0.153,,,,,,,,,,,,,,,,,,
28.11198223,-1.225,10.726,-0.153,,,,,,,,,,,,,,,,,,
28.12286628,-1.072,9.96,-0.459,,,,,,,,,,,,,,,,,,
28.1353122,-1.072,9.96,-0.459,,,,,,,,,,,,,,,,,,
28.14673937,-0.766,10.419,-1.225,,,,,,,,,,,,,,,,,,
28.15867317,-1.072,9.653,-0.306,,,,,,,,,,,,,,,,,,
28.17025722,-1.379,10.113,-0.766,,,,,,,,,,,,,,,,,,
28.18308628,-1.379,10.113,-0.766,,,,,,,,,,,,,,,,,,
28.19755424,-1.379,9.96,-0.153,,,,,,,,,,,,,,,,,,
28.21007216,-1.532,10.113,-1.225,,,,,,,,,,,,,,,,,,
28.2222842,-0.919,10.419,-0.612,,,,,,,,,,,,,,,,,,
28.23339737,-0.766,10.113,-0.153,,,,,,,,,,,,,,,,,,
28.24589837,-0.766,10.113,-0.153,,,,,,,,,,,,,,,,,,
28.25784028,-1.225,9.347,-1.225,,,,,,,,,,,,,,,,,,
28.27064217,-1.072,10.266,-0.153,,,,,,,,,,,,,,,,,,
28.28163517,-1.379,9.96,-0.153,,,,,,,,,,,,,,,,,,
28.29549635,-1.379,9.96,-0.153,,,,,,,,,,,,,,,,,,
28.30822933,-1.379,9.807,0.153,,,,,,,,,,,,,,,,,,
28.31944526,-1.379,10.419,0.459,,,,,,,,,,,,,,,,,,
28.33162725,-1.379,10.419,0.459,,,,,,,,,,,,,,,,,,
28.34387339,-1.685,9.807,-0.459,,,,,,,,,,,,,,,,,,
28.3548354,-1.685,10.726,-0.459,,,,,,,,,,,,,,,,,,
28.36763323,-1.379,9.653,-0.153,,,,,,,,,,,,,,,,,,
28.37915624,-1.225,9.96,-0.459,,,,,,,,,,,,,,,,,,
28.3917023,-1.225,9.96,-0.459,,,,,,,,,,,,,,,,,,
28.40588129,-1.072,9.96,0.153,,,,,,,,,,,,,,,,,,
28.41829932,-1.225,10.113,-0.612,,,,,,,,,,,,,,,,,,
28.42989433,-1.379,10.266,-1.072,,,,,,,,,,,,,,,,,,
28.44500125,-1.379,10.266,-1.072,,,,,,,,,,,,,,,,,,
28.4717232,-1.072,9.807,0.306,,,,,,,,,,,,,,,,,,
29.21437824,-1.532,9.653,-0.153,,,,,,,,,,,,,,,,,,
29.2296623,-1.072,9.96,-0.153,,,,,,,,,,,,,,,,,,
29.2423662,-0.766,9.653,0,,,,,,,,,,,,,,,,,,
29.25471724,-0.612,10.113,-1.532,,,,,,,,,,,,,,,,,,
29.28151429,-0.459,9.653,0.153,,,,,,,,,,,,,,,,,,
29.33428228,-0.919,10.266,-1.379,,,,,,,,,,,,,,,,,,
29.35032523,-1.072,9.96,-0.306,,,,,,,,,,,,,,,,,,
29.36122239,-0.766,9.96,-0.153,,,,,,,,,,,,,,,,,,
29.37478436,-0.766,9.96,-0.153,,,,,,,,,,,,,,,,,,
29.38643826,-1.072,10.266,-0.459,,,,,,,,,,,,,,,,,,
29.40053738,-0.919,9.5,-0.153,,,,,,,,,,,,,,,,,,
29.41197432,-0.919,10.419,-1.379,,,,,,,,,,,,,,,,,,
29.42685426,-1.072,9.807,1.072,,,,,,,,,,,,,,,,,,
29.44213117,-1.072,10.266,-0.306,,,,,,,,,,,,,,,,,,
29.45454038,-1.072,10.266,-0.306,,,,,,,,,,,,,,,,,,
29.46610439,-0.766,10.113,-1.379,,,,,,,,,,,,,,,,,,
29.47788728,-0.612,9.96,-1.225,,,,,,,,,,,,,,,,,,
29.49098933,-1.225,10.113,-0.153,,,,,,,,,,,,,,,,,,
29.50281418,-1.379,9.807,0.766,,,,,,,,,,,,,,,,,,
29.51404322,-0.766,10.419,0,,,,,,,,,,,,,,,,,,
29.52894438,-0.766,10.419,0,,,,,,,,,,,,,,,,,,
29.54023326,-0.612,9.96,0.766,,,,,,,,,,,,,,,,,,
29.55226124,-0.612,9.96,0.766,,,,,,,,,,,,,,,,,,
29.56388033,-0.919,10.113,-0.306,,,,,,,,,,,,,,,,,,
29.57717717,-0.919,10.113,-0.306,,,,,,,,,,,,,,,,,,
29.59088529,-1.379,9.96,-0.766,,,,,,,,,,,,,,,,,,
29.60686529,-1.379,10.419,-0.612,,,,,,,,,,,,,,,,,,
29.61980522,-0.919,9.653,0.459,,,,,,,,,,,,,,,,,,
29.63943136,-0.919,10.113,-0.306,,,,,,,,,,,,,,,,,,
29.66477025,-0.919,9.5,1.072,,,,,,,,,,,,,,,,,,
29.69477928,-1.072,9.807,-0.153,,,,,,,,,,,,,,,,,,
30.29036011,-1.379,9.96,-1.225,,,,,,,,,,,,,,,,,,
30.30490817,-1.072,9.653,-0.766,,,,,,,,,,,,,,,,,,
30.31726612,-0.612,10.419,0.306,,,,,,,,,,,,,,,,,,
30.33008422,-0.919,10.113,-0.612,,,,,,,,,,,,,,,,,,
30.35543908,-1.072,9.653,-0.766,,,,,,,,,,,,,,,,,,
30.37765516,-0.919,9.96,-0.306,,,,,,,,,,,,,,,,,,
30.39367308,-1.072,9.653,-1.379,,,,,,,,,,,,,,,,,,
30.40580715,-0.766,9.653,-2.145,,,,,,,,,,,,,,,,,,
30.42052926,-0.766,9.653,1.225,,,,,,,,,,,,,,,,,,
30.43289413,-0.766,9.96,-0.612,,,,,,,,,,,,,,,,,,
30.45067204,-0.612,9.96,0.766,,,,,,,,,,,,,,,,,,
30.46284808,-1.072,10.419,-0.153,,,,,,,,,,,,,,,,,,
30.47476114,-1.225,10.419,-1.225,,,,,,,,,,,,,,,,,,
30.48897518,-0.919,9.653,-1.838,,,,,,,,,,,,,,,,,,
30.50278224,-0.919,9.96,0.459,,,,,,,,,,,,,,,,,,
30.51435317,-0.919,9.807,0,,,,,,,,,,,,,,,,,,
30.52555717,-0.919,9.96,-0.306,,,,,,,,,,,,,,,,,,
30.54001225,-1.379,9.807,0,,,,,,,,,,,,,,,,,,
30.55130304,-1.072,10.266,-1.072,,,,,,,,,,,,,,,,,,
30.56356825,-1.072,10.266,-1.072,,,,,,,,,,,,,,,,,,
30.57565726,-1.072,10.113,0.153,,,,,,,,,,,,,,,,,,
30.58792128,-1.225,9.96,-0.919,,,,,,,,,,,,,,,,,,
30.59975924,-1.379,9.807,-1.685,,,,,,,,,,,,,,,,,,
30.61156024,-1.379,10.419,-0.306,,,,,,,,,,,,,,,,,,
30.6231171,-0.919,9.96,-0.766,,,,,,,,,,,,,,,,,,
30.63499416,-0.919,9.96,-0.766,,,,,,,,,,,,,,,,,,
30.64635719,-0.612,9.653,-0.766,,,,,,,,,,,,,,,,,,
30.65904225,-0.766,9.347,-0.766,,,,,,,,,,,,,,,,,,
30.68631019,-0.919,9.807,-0.306,,,,,,,,,,,,,,,,,,
30.69765104,-1.072,9.96,0,,,,,,,,,,,,,,,,,,
30.70985521,-1.072,10.113,0.153,,,,,,,,,,,,,,,,,,
30.72210826,-1.225,10.113,0.306,,,,,,,,,,,,,,,,,,
30.73307623,-1.072,9.96,0.153,,,,,,,,,,,,,,,,,,
30.7455541,-1.072,9.96,0.153,,,,,,,,,,,,,,,,,,
30.75691022,-1.225,10.419,-0.459,,,,,,,,,,,,,,,,,,
30.76970805,-1.072,9.96,0,,,,,,,,,,,,,,,,,,
31.45473708,-1.072,10.266,-0.459,,,,,,,,,,,,,,,,,,
31.46822824,-1.379,9.96,0,,,,,,,,,,,,,,,,,,
31.4826671,-1.379,9.653,-0.153,,,,,,,,,,,,,,,,,,
31.49436916,-2.451,10.266,-2.145,,,,,,,,,,,,,,,,,,
31.50745214,-2.451,10.266,-2.145,,,,,,,,,,,,,,,,,,
31.51985015,-2.451,11.032,-0.153,,,,,,,,,,,,,,,,,,
31.5334412,-2.298,10.419,-2.758,,,,,,,,,,,,,,,,,,
31.54780115,-1.992,10.419,-2.604,,,,,,,,,,,,,,,,,,
31.5598122,-1.225,11.032,-0.766,,,,,,,,,,,,,,,,,,
31.57337226,-1.072,10.879,-1.992,,,,,,,,,,,,,,,,,,
31.5856141,-0.459,10.726,-1.992,,,,,,,,,,,,,,,,,,
31.59757627,-0.612,10.113,-1.838,,,,,,,,,,,,,,,,,,
31.60966314,0,10.419,-0.919,,,,,,,,,,,,,,,,,,
31.62183727,0,10.419,-0.919,,,,,,,,,,,,,,,,,,
31.63412012,-0.612,10.879,-0.459,,,,,,,,,,,,,,,,,,
31.64575018,-0.919,10.726,0.766,,,,,,,,,,,,,,,,,,
31.65836824,-0.919,10.726,0.306,,,,,,,,,,,,,,,,,,
31.67048921,-0.919,10.419,0.919,,,,,,,,,,,,,,,,,,
31.68472923,-0.919,10.419,0.919,,,,,,,,,,,,,,,,,,
31.70266522,-0.612,10.266,-0.612,,,,,,,,,,,,,,,,,,
31.7206272,0.766,10.726,-1.532,,,,,,,,,,,,,,,,,,
31.73328914,0.766,10.726,-1.532,,,,,,,,,,,,,,,,,,
31.74428023,0.612,11.032,0.306,,,,,,,,,,,,,,,,,,
31.75618519,-0.459,11.339,0.612,,,,,,,,,,,,,,,,,,
31.76836218,-1.532,9.96,2.298,,,,,,,,,,,,,,,,,,
31.79896823,-1.838,10.266,1.838,,,,,,,,,,,,,,,,,,
31.81949726,-0.612,9.347,1.072,,,,,,,,,,,,,,,,,,
31.83684436,0.612,9.807,-1.225,,,,,,,,,,,,,,,,,,
31.85541931,0.459,9.5,-0.766,,,,,,,,,,,,,,,,,,
31.87456528,0.459,9.194,-0.153,,,,,,,,,,,,,,,,,,
31.89339128,-0.153,9.194,0.306,,,,,,,,,,,,,,,,,,
31.90693131,-0.153,9.194,0,,,,,,,,,,,,,,,,,,
31.92052237,0.153,9.194,1.072,,,,,,,,,,,,,,,,,,
31.93214026,-0.459,9.347,-1.379,,,,,,,,,,,,,,,,,,
31.94356338,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
32.65945927,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
32.6753873,-0.306,8.121,-0.766,,,,,,,,,,,,,,,,,,
32.68989149,0,7.968,-1.532,,,,,,,,,,,,,,,,,,
32.70248834,-0.153,8.887,0.306,,,,,,,,,,,,,,,,,,
32.71759549,-0.766,8.734,-1.225,,,,,,,,,,,,,,,,,,
32.7299203,-1.225,9.653,-0.612,,,,,,,,,,,,,,,,,,
32.7423884,-1.379,9.807,-0.459,,,,,,,,,,,,,,,,,,
32.75553337,-1.225,9.653,-0.919,,,,,,,,,,,,,,,,,,
32.7705094,-0.766,9.5,-0.306,,,,,,,,,,,,,,,,,,
32.78210035,-1.225,9.96,-0.306,,,,,,,,,,,,,,,,,,
32.7946004,-0.612,9.807,-1.225,,,,,,,,,,,,,,,,,,
32.80614534,-0.459,10.113,0.306,,,,,,,,,,,,,,,,,,
32.81723133,-0.459,9.96,-0.459,,,,,,,,,,,,,,,,,,
32.83608738,0.306,10.879,1.225,,,,,,,,,,,,,,,,,,
32.84808436,0.306,10.266,1.379,,,,,,,,,,,,,,,,,,
32.86039129,0.459,10.419,0,,,,,,,,,,,,,,,,,,
32.87164346,0.153,10.726,1.225,,,,,,,,,,,,,,,,,,
32.88418737,0.153,10.726,1.225,,,,,,,,,,,,,,,,,,
32.89592234,0,10.726,0.153,,,,,,,,,,,,,,,,,,
32.90803138,-0.612,11.186,1.225,,,,,,,,,,,,,,,,,,
32.91992632,-0.612,11.186,1.225,,,,,,,,,,,,,,,,,,
32.93224326,-0.153,11.952,2.298,,,,,,,,,,,,,,,,,,
32.94435349,0.766,11.799,-0.153,,,,,,,,,,,,,,,,,,
32.95581428,1.685,11.952,-0.766,,,,,,,,,,,,,,,,,,
32.96783248,1.685,11.952,-0.766,,,,,,,,,,,,,,,,,,
32.98063842,0.919,12.411,0.459,,,,,,,,,,,,,,,,,,
32.99251047,-0.459,11.492,4.137,,,,,,,,,,,,,,,,,,
33.00490132,-0.459,11.492,4.137,,,,,,,,,,,,,,,,,,
33.01944629,-1.685,10.879,4.137,,,,,,,,,,,,,,,,,,
33.03195539,-1.379,10.266,3.524,,,,,,,,,,,,,,,,,,
33.04454247,0.766,9.96,1.532,,,,,,,,,,,,,,,,,,
33.05596343,0.766,10.879,0,,,,,,,,,,,,,,,,,,
33.06866828,1.379,10.573,0.459,,,,,,,,,,,,,,,,,,
33.08042947,1.072,10.419,0.612,,,,,,,,,,,,,,,,,,
33.09212533,1.072,10.419,0.612,,,,,,,,,,,,,,,,,,
33.10388342,0.459,10.573,1.685,,,,,,,,,,,,,,,,,,
33.11878649,0.153,10.419,1.992,,,,,,,,,,,,,,,,,,
33.13634935,0,10.113,1.225,,,,,,,,,,,,,,,,,,
33.14845649,-0.306,9.96,3.064,,,,,,,,,,,,,,,,,,
33.89340726,-0.306,9.5,3.064,,,,,,,,,,,,,,,,,,
33.90505448,-0.612,8.887,-0.306,,,,,,,,,,,,,,,,,,
33.92999044,-0.459,8.734,-0.153,,,,,,,,,,,,,,,,,,
33.94586149,-1.072,9.5,-0.306,,,,,,,,,,,,,,,,,,
33.96509949,-1.379,9.5,0.306,,,,,,,,,,,,,,,,,,
33.98423639,-1.072,9.807,1.225,,,,,,,,,,,,,,,,,,
33.9959673,-0.766,10.266,-0.459,,,,,,,,,,,,,,,,,,
34.00757733,-0.766,10.266,-0.459,,,,,,,,,,,,,,,,,,
34.02311626,-0.459,9.96,-0.459,,,,,,,,,,,,,,,,,,
34.03498426,-0.153,10.573,-0.153,,,,,,,,,,,,,,,,,,
34.04968349,-0.306,11.492,-0.766,,,,,,,,,,,,,,,,,,
34.06206432,0,11.186,-0.612,,,,,,,,,,,,,,,,,,
34.07504836,-0.306,11.492,1.072,,,,,,,,,,,,,,,,,,
34.08754149,-0.306,11.492,1.072,,,,,,,,,,,,,,,,,,
